cash,date,equity,future_expiry,future_mark,future_qty,margin_headroom,margin_required,option_expiry,option_mark,option_qty,option_strike,option_type,recovery_basis,spot
33805341.796351805,2023-05-09,33788961.796351805,,0,0,655341.7963518053,33150000.0,2023-05-25,8.4,1950,17000.0,put,0.0,18265.95
33814061.428164355,2023-05-10,33799046.428164355,,0,0,664061.4281643555,33150000.0,2023-05-25,7.7,1950,17000.0,put,0.0,18315.1
33822783.30908829,2023-05-11,33809718.30908829,,0,0,672783.3090882897,33150000.0,2023-05-25,6.7,1950,17000.0,put,0.0,18297.0
33831507.43970373,2023-05-12,33822049.93970373,,0,0,681507.4397037327,33150000.0,2023-05-25,4.85,1950,17000.0,put,0.0,18314.8
33840233.82059096,2023-05-15,33831458.82059096,,0,0,690233.820590958,33150000.0,2023-05-25,4.5,1950,17000.0,put,0.0,18398.85
33848962.452330396,2023-05-16,33841259.952330396,,0,0,698962.4523303956,33150000.0,2023-05-25,3.95,1950,17000.0,put,0.0,18286.5
33857693.335502625,2023-05-17,33852915.835502625,,0,0,707693.3355026245,33150000.0,2023-05-25,2.45,1950,17000.0,put,0.0,18181.75
33866426.47068837,2023-05-18,33863013.97068837,,0,0,716426.4706883729,33150000.0,2023-05-25,1.75,1950,17000.0,put,0.0,18129.95
33875161.85846851,2023-05-19,33872626.85846851,,0,0,725161.8584685102,33150000.0,2023-05-25,1.3,1950,17000.0,put,0.0,18203.4
33883899.49942407,2023-05-22,33880584.49942407,,0,0,733899.4994240701,33150000.0,2023-05-25,1.7,1950,17000.0,put,0.0,18314.4
33892639.39413622,2023-05-23,33890201.89413622,,0,0,742639.3941362202,33150000.0,2023-05-25,1.25,1950,17000.0,put,0.0,18348.0
33901381.54318629,2023-05-24,33900016.54318629,,0,0,751381.543186292,33150000.0,2023-05-25,0.7,1950,17000.0,put,0.0,18285.4
33910125.947155766,2023-05-25,33910125.947155766,,0,0,33910125.947155766,0.0,,0,0,,,0.0,18321.15
33961553.38426313,2023-05-26,33918708.38426313,,0,0,901553.384263128,33060000.0,2023-06-29,22.55,1900,17400.0,put,0.0,18499.35
33970313.308747165,2023-05-29,33934783.308747165,,0,0,910313.3087471649,33060000.0,2023-06-29,18.7,1900,17400.0,put,0.0,18598.65
33979075.492735535,2023-05-30,33950195.492735535,,0,0,919075.4927355349,33060000.0,2023-06-29,15.2,1900,17400.0,put,0.0,18633.85
33987839.936811045,2023-05-31,33958294.936811045,,0,0,927839.9368110448,33060000.0,2023-06-29,15.55,1900,17400.0,put,0.0,18534.4
33996606.64155665,2023-06-01,33967061.64155665,,0,0,936606.6415566504,33060000.0,2023-06-29,15.55,1900,17400.0,put,0.0,18487.75
34005375.607555464,2023-06-02,33982385.607555464,,0,0,945375.6075554639,33060000.0,2023-06-29,12.1,1900,17400.0,put,0.0,18534.1
34014146.83539075,2023-06-05,33993151.83539075,,0,0,954146.8353907466,33060000.0,2023-06-29,11.05,1900,17400.0,put,0.0,18593.85
34022920.32564591,2023-06-06,34003350.32564591,,0,0,962920.3256459087,33060000.0,2023-06-29,10.3,1900,17400.0,put,0.0,18599.0
34031696.07890451,2023-06-07,34014501.07890451,,0,0,971696.0789045095,33060000.0,2023-06-29,9.05,1900,17400.0,put,0.0,18726.4
34040474.09575026,2023-06-08,34023564.09575026,,0,0,980474.0957502574,33060000.0,2023-06-29,8.9,1900,17400.0,put,0.0,18634.55
34049254.37676702,2023-06-09,34035004.37676702,,0,0,989254.376767017,33060000.0,2023-06-29,7.5,1900,17400.0,put,0.0,18563.4
34058036.9225388,2023-06-12,34046161.9225388,,0,0,998036.922538802,33060000.0,2023-06-29,6.25,1900,17400.0,put,0.0,18601.5
34066821.733649775,2023-06-13,34055231.733649775,,0,0,1006821.7336497754,33060000.0,2023-06-29,6.1,1900,17400.0,put,0.0,18716.15
34075608.81068425,2023-06-14,34064493.81068425,,0,0,1015608.8106842488,33060000.0,2023-06-29,5.85,1900,17400.0,put,0.0,18755.9
34084398.15422669,2023-06-15,34074993.15422669,,0,0,1024398.1542266905,33060000.0,2023-06-29,4.95,1900,17400.0,put,0.0,18688.1
34093189.76486171,2023-06-16,34084734.76486171,,0,0,1033189.7648617104,33060000.0,2023-06-29,4.45,1900,17400.0,put,0.0,18826.0
34101983.643174075,2023-06-19,34095808.643174075,,0,0,1041983.6431740746,33060000.0,2023-06-29,3.25,1900,17400.0,put,0.0,18755.45
34110779.789748706,2023-06-20,34105079.789748706,,0,0,1050779.789748706,33060000.0,2023-06-29,3.0,1900,17400.0,put,0.0,18816.7
34119578.20517066,2023-06-21,34114353.20517066,,0,0,1059578.2051706612,33060000.0,2023-06-29,2.75,1900,17400.0,put,0.0,18856.85
34128378.89002517,2023-06-22,34124388.89002517,,0,0,1068378.8900251687,33060000.0,2023-06-29,2.1,1900,17400.0,put,0.0,18771.25
34137181.8448976,2023-06-23,34134141.8448976,,0,0,1077181.844897598,33060000.0,2023-06-29,1.6,1900,17400.0,put,0.0,18665.5
34145987.07037347,2023-06-26,34143422.07037347,,0,0,1085987.070373468,33060000.0,2023-06-29,1.35,1900,17400.0,put,0.0,18691.2
34154794.56703845,2023-06-27,34152894.56703845,,0,0,1094794.5670384467,33060000.0,2023-06-29,1.0,1900,17400.0,put,0.0,18817.4
34163604.33547836,2023-06-28,34161704.33547836,,0,0,1103604.335478358,33060000.0,2023-06-29,1.0,1900,17400.0,put,0.0,18972.1
34172416.376279175,2023-06-30,34172416.376279175,,0,0,34172416.376279175,0.0,,0,0,,,0.0,19189.05
34218270.04364992,2023-07-03,34181085.04364992,,0,0,455770.04364991933,33762500.0,2023-07-27,20.1,1850,18250.0,put,0.0,19322.55
34227096.18473261,2023-07-04,34196756.18473261,,0,0,464596.1847326085,33762500.0,2023-07-27,16.4,1850,18250.0,put,0.0,19389.0
34235924.602399305,2023-07-05,34207989.602399305,,0,0,473424.6023993045,33762500.0,2023-07-27,15.1,1850,18250.0,put,0.0,19398.5
34244755.297237225,2023-07-06,34221075.297237225,,0,0,482255.2972372249,33762500.0,2023-07-27,12.8,1850,18250.0,put,0.0,19497.3
34253588.269833736,2023-07-07,34232498.269833736,,0,0,491088.2698337361,33762500.0,2023-07-27,11.4,1850,18250.0,put,0.0,19331.8
34262423.520776354,2023-07-10,34247161.020776354,,0,0,499923.5207763538,33762500.0,2023-07-27,8.25,1850,18250.0,put,0.0,19355.9
34271261.05065274,2023-07-11,34259513.55065274,,0,0,508761.0506527424,33762500.0,2023-07-27,6.35,1850,18250.0,put,0.0,19439.4
34280100.86005073,2023-07-12,34269463.36005073,,0,0,517600.8600507304,33762500.0,2023-07-27,5.75,1850,18250.0,put,0.0,19384.3
34288942.94955828,2023-07-13,34280432.94955828,,0,0,526442.9495582804,33762500.0,2023-07-27,4.6,1850,18250.0,put,0.0,19413.75
34297787.31976353,2023-07-14,34289647.31976353,,0,0,535287.3197635263,33762500.0,2023-07-27,4.4,1850,18250.0,put,0.0,19564.5
34306633.971254736,2023-07-17,34295996.471254736,,0,0,544133.9712547362,33762500.0,2023-07-27,5.75,1850,18250.0,put,0.0,19711.45
34315482.904620335,2023-07-18,34308360.404620335,,0,0,552982.9046203345,33762500.0,2023-07-27,3.85,1850,18250.0,put,0.0,19749.25
34324334.12044891,2023-07-19,34318414.12044891,,0,0,561834.1204489097,33762500.0,2023-07-27,3.2,1850,18250.0,put,0.0,19833.15
34333187.619329184,2023-07-20,34327637.619329184,,0,0,570687.6193291843,33762500.0,2023-07-27,3.0,1850,18250.0,put,0.0,19979.15
34342043.401850045,2023-07-21,34339175.901850045,,0,0,579543.4018500447,33762500.0,2023-07-27,1.55,1850,18250.0,put,0.0,19745.0
34350901.46860052,2023-07-24,34349143.96860052,,0,0,588401.468600519,33762500.0,2023-07-27,0.95,1850,18250.0,put,0.0,19672.35
34359761.8201698,2023-07-25,34358651.8201698,,0,0,597261.820169799,33762500.0,2023-07-27,0.6,1850,18250.0,put,0.0,19680.6
34368624.457147226,2023-07-26,34367976.957147226,,0,0,606124.4571472257,33762500.0,2023-07-27,0.35,1850,18250.0,put,0.0,19778.3
34377489.38012228,2023-07-27,34377489.38012228,,0,0,34377489.38012228,0.0,,0,0,,,0.0,19659.9
34424457.44800271,2023-07-28,34386207.44800271,,0,0,764457.4480027109,33660000.0,2023-08-31,21.25,1800,18700.0,put,0.0,19646.05
34433336.772344455,2023-07-31,34407056.772344455,,0,0,773336.7723444551,33660000.0,2023-08-31,14.6,1800,18700.0,put,0.0,19753.8
34442218.38698812,2023-08-01,34417738.38698812,,0,0,782218.3869881183,33660000.0,2023-08-31,13.6,1800,18700.0,put,0.0,19733.55
34451102.29252444,2023-08-02,34398992.29252444,,0,0,791102.2925244421,33660000.0,2023-08-31,28.95,1800,18700.0,put,0.0,19526.55
34459988.48954434,2023-08-03,34403108.48954434,,0,0,799988.4895443395,33660000.0,2023-08-31,31.6,1800,18700.0,put,0.0,19381.65
34468876.978638865,2023-08-04,34435486.978638865,,0,0,808876.978638865,33660000.0,2023-08-31,18.55,1800,18700.0,put,0.0,19517.0
34477767.76039923,2023-08-07,34452207.76039923,,0,0,817767.7603992298,33660000.0,2023-08-31,14.2,1800,18700.0,put,0.0,19597.3
34486660.835416794,2023-08-08,34458040.835416794,,0,0,826660.8354167938,33660000.0,2023-08-31,15.9,1800,18700.0,put,0.0,19570.85
34495556.20428307,2023-08-09,34475936.20428307,,0,0,835556.2042830735,33660000.0,2023-08-31,10.9,1800,18700.0,put,0.0,19632.55
34504453.867589734,2023-08-10,34482043.867589734,,0,0,844453.8675897345,33660000.0,2023-08-31,12.45,1800,18700.0,put,0.0,19543.1
34513353.8259286,2023-08-11,34489773.8259286,,0,0,853353.8259285986,33660000.0,2023-08-31,13.1,1800,18700.0,put,0.0,19428.3
34522256.07989164,2023-08-14,34500386.07989164,,0,0,862256.079891637,33660000.0,2023-08-31,12.15,1800,18700.0,put,0.0,19434.55
34531160.63007098,2023-08-16,34510910.63007098,,0,0,871160.6300709769,33660000.0,2023-08-31,11.25,1800,18700.0,put,0.0,19465.0
34540067.477058895,2023-08-17,34519547.477058895,,0,0,880067.4770588949,33660000.0,2023-08-31,11.4,1800,18700.0,put,0.0,19365.25
34548976.62144782,2023-08-18,34526386.62144782,,0,0,888976.6214478165,33660000.0,2023-08-31,12.55,1800,18700.0,put,0.0,19310.15
34557888.06383033,2023-08-21,34545288.06383033,,0,0,897888.063830331,33660000.0,2023-08-31,7.0,1800,18700.0,put,0.0,19393.6
34566801.80479918,2023-08-22,34557171.80479918,,0,0,906801.8047991768,33660000.0,2023-08-31,5.35,1800,18700.0,put,0.0,19396.45
34575717.84494724,2023-08-23,34567437.84494724,,0,0,915717.8449472412,33660000.0,2023-08-31,4.6,1800,18700.0,put,0.0,19444.0
34584636.18486757,2023-08-24,34578606.18486757,,0,0,924636.1848675683,33660000.0,2023-08-31,3.35,1800,18700.0,put,0.0,19386.7
34593556.82515335,2023-08-25,34586446.82515335,,0,0,933556.8251533508,33660000.0,2023-08-31,3.95,1800,18700.0,put,0.0,19265.8
34602479.76639793,2023-08-28,34598069.76639793,,0,0,942479.7663979307,33660000.0,2023-08-31,2.45,1800,18700.0,put,0.0,19306.05
34611405.00919482,2023-08-29,34608795.00919482,,0,0,951405.0091948211,33660000.0,2023-08-31,1.45,1800,18700.0,put,0.0,19342.65
34620332.55413767,2023-08-30,34619342.55413767,,0,0,960332.5541376695,33660000.0,2023-08-31,0.55,1800,18700.0,put,0.0,19347.45
34629262.40182029,2023-08-31,34629262.40182029,,0,0,34629262.40182029,0.0,,0,0,,,0.0,19253.8
34665737.675489,2023-09-01,34638080.175489,,0,0,810737.675489001,33855000.0,2023-09-28,14.95,1850,18300.0,put,0.0,19435.3
34674679.23481006,2023-09-04,34653034.23481006,,0,0,819679.2348100618,33855000.0,2023-09-28,11.7,1850,18300.0,put,0.0,19528.8
34683623.100485705,2023-09-05,34663643.100485705,,0,0,828623.1004857048,33855000.0,2023-09-28,10.8,1850,18300.0,put,0.0,19574.9
34692569.27311083,2023-09-06,34673236.77311083,,0,0,837569.2731108293,33855000.0,2023-09-28,10.45,1850,18300.0,put,0.0,19611.05
34701517.75328048,2023-09-07,34684590.25328048,,0,0,846517.7532804832,33855000.0,2023-09-28,9.15,1850,18300.0,put,0.0,19727.05
34710468.54158986,2023-09-08,34694466.04158986,,0,0,855468.5415898636,33855000.0,2023-09-28,8.65,1850,18300.0,put,0.0,19819.95
34719421.638634324,2023-09-11,34702309.138634324,,0,0,864421.6386343241,33855000.0,2023-09-28,9.25,1850,18300.0,put,0.0,19996.35
34728377.04500937,2023-09-12,34713022.04500937,,0,0,873377.0450093672,33855000.0,2023-09-28,8.3,1850,18300.0,put,0.0,19993.2
34737334.76131066,2023-09-13,34724847.26131066,,0,0,882334.7613106593,33855000.0,2023-09-28,6.75,1850,18300.0,put,0.0,20070.0
34746294.788134016,2023-09-14,34735842.288134016,,0,0,891294.7881340161,33855000.0,2023-09-28,5.65,1850,18300.0,put,0.0,20103.1
34755257.1260754,2023-09-15,34746932.1260754,,0,0,900257.1260754019,33855000.0,2023-09-28,4.5,1850,18300.0,put,0.0,20192.35
34764221.77573094,2023-09-18,34758856.77573094,,0,0,909221.7757309377,33855000.0,2023-09-28,2.9,1850,18300.0,put,0.0,20133.3
34773188.7376969,2023-09-20,34768748.7376969,,0,0,918188.737696901,33855000.0,2023-09-28,2.4,1850,18300.0,put,0.0,19901.4
34782158.01256972,2023-09-21,34778550.51256972,,0,0,927158.0125697181,33855000.0,2023-09-28,1.95,1850,18300.0,put,0.0,19742.35
34791129.60094598,2023-09-22,34788632.10094598,,0,0,936129.6009459794,33855000.0,2023-09-28,1.35,1850,18300.0,put,0.0,19674.25
34800103.50342242,2023-09-25,34798438.50342242,,0,0,945103.5034224167,33855000.0,2023-09-28,0.9,1850,18300.0,put,0.0,19674.55
34809079.72059592,2023-09-26,34807877.22059592,,0,0,954079.7205959186,33855000.0,2023-09-28,0.65,1850,18300.0,put,0.0,19664.7
34818058.25306353,2023-09-27,34816948.25306353,,0,0,963058.2530635297,33855000.0,2023-09-28,0.6,1850,18300.0,put,0.0,19716.45
34827039.10142245,2023-09-28,34827039.10142245,,0,0,34827039.10142245,0.0,,0,0,,,0.0,19523.55
34873891.387647636,2023-09-29,34835873.887647636,,0,0,556391.3876476362,34317500.0,2023-10-26,20.55,1850,18550.0,put,0.0,19638.3
34882886.63741032,2023-10-03,34845609.13741032,,0,0,565386.6374103203,34317500.0,2023-10-26,20.15,1850,18550.0,put,0.0,19528.75
34891884.207376316,2023-10-04,34849149.207376316,,0,0,574384.2073763162,34317500.0,2023-10-26,23.1,1850,18550.0,put,0.0,19436.1
34900884.09814409,2023-10-05,34879239.09814409,,0,0,583384.0981440917,34317500.0,2023-10-26,11.7,1850,18550.0,put,0.0,19545.75
34909886.31031226,2023-10-06,34894901.31031226,,0,0,592386.3103122637,34317500.0,2023-10-26,8.1,1850,18550.0,put,0.0,19653.5
34918890.844479606,2023-10-09,34890308.344479606,,0,0,601390.8444796056,34317500.0,2023-10-26,15.45,1850,18550.0,put,0.0,19512.35
34927897.70124505,2023-10-10,34908010.20124505,,0,0,610397.7012450472,34317500.0,2023-10-26,10.75,1850,18550.0,put,0.0,19689.85
34936906.88120767,2023-10-11,34923216.88120767,,0,0,619406.8812076673,34317500.0,2023-10-26,7.4,1850,18550.0,put,0.0,19811.35
34945918.38496671,2023-10-12,34936483.38496671,,0,0,628418.3849667087,34317500.0,2023-10-26,5.1,1850,18550.0,put,0.0,19794.0
34954932.21312156,2023-10-13,34945127.21312156,,0,0,637432.2131215632,34317500.0,2023-10-26,5.3,1850,18550.0,put,0.0,19751.05
34963948.36627177,2023-10-16,34956270.86627177,,0,0,646448.3662717715,34317500.0,2023-10-26,4.15,1850,18550.0,put,0.0,19731.75
34972966.84501704,2023-10-17,34966306.84501704,,0,0,655466.8450170383,34317500.0,2023-10-26,3.6,1850,18550.0,put,0.0,19811.5
34981987.649957225,2023-10-18,34976160.149957225,,0,0,664487.6499572247,34317500.0,2023-10-26,3.15,1850,18550.0,put,0.0,19671.1
34991010.78169233,2023-10-19,34986385.78169233,,0,0,673510.7816923335,34317500.0,2023-10-26,2.5,1850,18550.0,put,0.0,19624.7
35000036.24082253,2023-10-20,34996521.24082253,,0,0,682536.2408225313,34317500.0,2023-10-26,1.9,1850,18550.0,put,0.0,19542.65
35009064.02794814,2023-10-23,35004809.02794814,,0,0,691564.0279481411,34317500.0,2023-10-26,2.3,1850,18550.0,put,0.0,19281.75
35018094.143669635,2023-10-25,35015226.643669635,,0,0,700594.143669635,34317500.0,2023-10-26,1.55,1850,18550.0,put,0.0,19122.15
35027126.58858764,2023-10-26,35027126.58858764,,0,0,35027126.58858764,0.0,,0,0,,,0.0,18857.25
35080354.66054074,2023-10-27,35035992.16054074,,0,0,175354.6605407372,34905000.0,2023-11-30,22.75,1950,17900.0,put,0.0,19047.25
35089403.16471905,2023-10-30,35052840.66471905,,0,0,184403.1647190526,34905000.0,2023-11-30,18.75,1950,17900.0,put,0.0,19140.9
35098454.002836935,2023-10-31,35060234.002836935,,0,0,193454.00283693522,34905000.0,2023-11-30,19.6,1950,17900.0,put,0.0,19079.6
35107507.1754964,2023-11-01,35064022.1754964,,0,0,202507.1754963994,34905000.0,2023-11-30,22.3,1950,17900.0,put,0.0,18989.15
35116562.6832996,2023-11-02,35093455.1832996,,0,0,211562.68329960108,34905000.0,2023-11-30,11.85,1950,17900.0,put,0.0,19133.25
35125620.52684887,2023-11-03,35106315.52684887,,0,0,220620.52684886754,34905000.0,2023-11-30,9.9,1950,17900.0,put,0.0,19230.6
35134680.70674667,2023-11-06,35120250.70674667,,0,0,229680.70674666762,34905000.0,2023-11-30,7.4,1950,17900.0,put,0.0,19411.75
35143743.22359563,2023-11-07,35129800.72359563,,0,0,238743.22359562665,34905000.0,2023-11-30,7.15,1950,17900.0,put,0.0,19406.7
35152808.07799854,2023-11-08,35139450.57799854,,0,0,247808.0779985413,34905000.0,2023-11-30,6.85,1950,17900.0,put,0.0,19443.5
35161875.27055834,2023-11-09,35150760.27055834,,0,0,256875.27055834234,34905000.0,2023-11-30,5.7,1950,17900.0,put,0.0,19395.3
35170944.80187813,2023-11-10,35161389.80187813,,0,0,265944.8018781319,34905000.0,2023-11-30,4.9,1950,17900.0,put,0.0,19425.35
35180016.672561154,2023-11-13,35171826.672561154,,0,0,275016.67256115377,34905000.0,2023-11-30,4.2,1950,17900.0,put,0.0,19443.55
35189090.88321082,2023-11-15,35181388.38321082,,0,0,284090.88321082294,34905000.0,2023-11-30,3.95,1950,17900.0,put,0.0,19675.45
35198167.434430696,2023-11-16,35191634.934430696,,0,0,293167.43443069607,34905000.0,2023-11-30,3.35,1950,17900.0,put,0.0,19765.2
35207246.3268245,2023-11-17,35201786.3268245,,0,0,302246.32682450116,34905000.0,2023-11-30,2.8,1950,17900.0,put,0.0,19731.8
35216327.5609961,2023-11-20,35212915.0609961,,0,0,311327.5609961003,34905000.0,2023-11-30,1.75,1950,17900.0,put,0.0,19694.0
35225411.137549534,2023-11-21,35221511.137549534,,0,0,320411.13754953444,34905000.0,2023-11-30,2.0,1950,17900.0,put,0.0,19783.4
35234497.05708898,2023-11-22,35231474.55708898,,0,0,329497.0570889786,34905000.0,2023-11-30,1.55,1950,17900.0,put,0.0,19811.85
35243585.32021879,2023-11-23,35241732.82021879,,0,0,338585.3202187866,34905000.0,2023-11-30,0.95,1950,17900.0,put,0.0,19802.0
35252675.92754345,2023-11-24,35251505.92754345,,0,0,347675.9275434464,34905000.0,2023-11-30,0.6,1950,17900.0,put,0.0,19794.7
35261768.87966762,2023-11-28,35260891.37966762,,0,0,356768.8796676174,34905000.0,2023-11-30,0.45,1950,17900.0,put,0.0,19889.7
35270864.1771961,2023-11-29,35268231.6771961,,0,0,365864.17719610035,34905000.0,2023-11-30,1.35,1950,17900.0,put,0.0,20096.6
35279961.82073387,2023-11-30,35279961.82073387,,0,0,35279961.82073387,0.0,,0,0,,,0.0,20133.15
35330033.21711231,2023-12-01,35288903.21711231,,0,0,860033.2171123102,34470000.0,2023-12-28,22.85,1800,19150.0,put,0.0,20267.9
35339146.12250561,2023-12-04,35312686.12250561,,0,0,869146.1225056127,34470000.0,2023-12-28,14.7,1800,19150.0,put,0.0,20686.8
35348261.37844991,2023-12-05,35321081.37844991,,0,0,878261.3784499094,34470000.0,2023-12-28,15.1,1800,19150.0,put,0.0,20855.1
35357378.98555149,2023-12-06,35333978.98555149,,0,0,887378.9855514914,34470000.0,2023-12-28,13.0,1800,19150.0,put,0.0,20937.7
35366498.94441681,2023-12-07,35348588.94441681,,0,0,896498.9444168136,34470000.0,2023-12-28,9.95,1800,19150.0,put,0.0,20901.15
35375621.25565248,2023-12-08,35362301.25565248,,0,0,905621.2556524798,34470000.0,2023-12-28,7.4,1800,19150.0,put,0.0,20969.4
35384745.91986525,2023-12-11,35371335.91986525,,0,0,914745.9198652506,34470000.0,2023-12-28,7.45,1800,19150.0,put,0.0,20997.1
35393872.93766204,2023-12-12,35381992.93766204,,0,0,923872.9376620427,34470000.0,2023-12-28,6.6,1800,19150.0,put,0.0,20906.4
35403002.30964993,2023-12-13,35393822.30964993,,0,0,933002.3096499294,34470000.0,2023-12-28,5.1,1800,19150.0,put,0.0,20926.35
35412134.03643615,2023-12-14,35402684.03643615,,0,0,942134.036436148,34470000.0,2023-12-28,5.25,1800,19150.0,put,0.0,21182.7
35421268.118628085,2023-12-15,35411458.118628085,,0,0,951268.1186280847,34470000.0,2023-12-28,5.45,1800,19150.0,put,0.0,21456.65
35430404.55683329,2023-12-18,35422394.55683329,,0,0,960404.5568332896,34470000.0,2023-12-28,4.45,1800,19150.0,put,0.0,21418.65
35439543.351659454,2023-12-19,35433423.351659454,,0,0,969543.3516594544,34470000.0,2023-12-28,3.4,1800,19150.0,put,0.0,21453.1
35448684.50371444,2023-12-20,35443284.50371444,,0,0,978684.5037144423,34470000.0,2023-12-28,3.0,1800,19150.0,put,0.0,21150.15
35457828.01360627,2023-12-21,35454138.01360627,,0,0,987828.0136062726,34470000.0,2023-12-28,2.05,1800,19150.0,put,0.0,21255.05
35466973.881943114,2023-12-22,35463733.881943114,,0,0,996973.8819431141,34470000.0,2023-12-28,1.8,1800,19150.0,put,0.0,21349.4
35476122.1093333,2023-12-26,35473782.1093333,,0,0,1006122.1093332991,34470000.0,2023-12-28,1.3,1800,19150.0,put,0.0,21441.35
35485272.69638531,2023-12-27,35483112.69638531,,0,0,1015272.6963853091,34470000.0,2023-12-28,1.2,1800,19150.0,put,0.0,21654.75
35494425.64370779,2023-12-28,35494425.64370779,,0,0,35494425.64370779,0.0,,0,0,,,0.0,21778.7
35588278.377834246,2023-12-29,35503278.377834246,,0,0,398278.37783424556,35190000.0,2024-01-25,50.0,1700,20700.0,put,0.0,21731.4
35597457.894082494,2024-01-01,35524867.894082494,,0,0,407457.8940824941,35190000.0,2024-01-25,42.7,1700,20700.0,put,0.0,21741.9
35606639.77806311,2024-01-02,35529629.77806311,,0,0,416639.778063111,35190000.0,2024-01-25,45.3,1700,20700.0,put,0.0,21665.8
35615824.03038682,2024-01-03,35530059.03038682,,0,0,425824.03038682044,35190000.0,2024-01-25,50.45,1700,20700.0,put,0.0,21517.35
35625010.6516645,2024-01-04,35581065.6516645,,0,0,435010.6516645029,35190000.0,2024-01-25,25.85,1700,20700.0,put,0.0,21658.6
35634199.642507195,2024-01-05,35599094.642507195,,0,0,444199.6425071955,35190000.0,2024-01-25,20.65,1700,20700.0,put,0.0,21710.8
35643391.0035261,2024-01-08,35585336.0035261,,0,0,453391.003526099,35190000.0,2024-01-25,34.15,1700,20700.0,put,0.0,21513.0
35652584.73533256,2024-01-09,35607279.73533256,,0,0,462584.7353325635,35190000.0,2024-01-25,26.65,1700,20700.0,put,0.0,21544.85
35661780.8385381,2024-01-10,35632370.8385381,,0,0,471780.8385381028,35190000.0,2024-01-25,17.3,1700,20700.0,put,0.0,21618.7
35670979.313754395,2024-01-11,35646159.313754395,,0,0,480979.31375439465,35190000.0,2024-01-25,14.6,1700,20700.0,put,0.0,21647.2
35680180.16159326,2024-01-12,35662500.16159326,,0,0,490180.1615932584,35190000.0,2024-01-25,10.4,1700,20700.0,put,0.0,21894.55
35689383.382666685,2024-01-15,35675018.382666685,,0,0,499383.3826666847,35190000.0,2024-01-25,8.45,1700,20700.0,put,0.0,22097.45
35698588.97758681,2024-01-16,35687623.97758681,,0,0,508588.9775868133,35190000.0,2024-01-25,6.45,1700,20700.0,put,0.0,22032.3
35707796.946965955,2024-01-17,35672521.946965955,,0,0,517796.9469659552,35190000.0,2024-01-25,20.75,1700,20700.0,put,0.0,21571.95
35717007.29141656,2024-01-18,35698052.29141656,,0,0,527007.2914165631,35190000.0,2024-01-25,11.15,1700,20700.0,put,0.0,21462.25
35726220.01155125,2024-01-19,35715595.01155125,,0,0,536220.0115512535,35190000.0,2024-01-25,6.25,1700,20700.0,put,0.0,21622.4
35735435.10798281,2024-01-23,35721495.10798281,,0,0,545435.1079828069,35190000.0,2024-01-25,8.2,1700,20700.0,put,0.0,21238.8
35744652.58132415,2024-01-24,35741167.58132415,,0,0,554652.5813241526,35190000.0,2024-01-25,2.05,1700,20700.0,put,0.0,21453.95
35753872.432188384,2024-01-25,35753872.432188384,,0,0,35753872.432188384,0.0,,0,0,,,0.0,21352.6
35833713.44502911,2024-01-29,35762838.44502911,,0,0,308713.4450291097,35525000.0,2024-02-29,40.5,1750,20300.0,put,0.0,21737.6
35842956.26794152,2024-01-30,35749418.76794152,,0,0,317956.2679415196,35525000.0,2024-02-29,53.45,1750,20300.0,put,0.0,21522.1
35852201.47491539,2024-01-31,35785351.47491539,,0,0,327201.4749153927,35525000.0,2024-02-29,38.2,1750,20300.0,put,0.0,21725.7
35861449.06656567,2024-02-01,35814986.56656567,,0,0,336449.0665656701,35525000.0,2024-02-29,26.55,1750,20300.0,put,0.0,21697.45
35870699.04350744,2024-02-02,35836486.54350744,,0,0,345699.0435074419,35525000.0,2024-02-29,19.55,1750,20300.0,put,0.0,21853.8
35879951.40635596,2024-02-05,35839001.40635596,,0,0,354951.40635596216,35525000.0,2024-02-29,23.4,1750,20300.0,put,0.0,21771.7
35889206.15572665,2024-02-06,35857618.65572665,,0,0,364206.15572664887,35525000.0,2024-02-29,18.05,1750,20300.0,put,0.0,21929.4
35898463.29223507,2024-02-07,35874838.29223507,,0,0,373463.292235069,35525000.0,2024-02-29,13.5,1750,20300.0,put,0.0,21930.5
35907722.81649695,2024-02-08,35877885.31649695,,0,0,382722.81649695337,35525000.0,2024-02-29,17.05,1750,20300.0,put,0.0,21717.95
35916984.72912819,2024-02-09,35893622.22912819,,0,0,391984.7291281894,35525000.0,2024-02-29,13.35,1750,20300.0,put,0.0,21782.5
35926249.03074483,2024-02-12,35897899.03074483,,0,0,401249.0307448283,35525000.0,2024-02-29,16.2,1750,20300.0,put,0.0,21616.05
35935515.72196308,2024-02-13,35918015.72196308,,0,0,410515.7219630778,35525000.0,2024-02-29,10.0,1750,20300.0,put,0.0,21743.25
35944784.8033993,2024-02-14,35932097.3033993,,0,0,419784.80339930207,35525000.0,2024-02-29,7.25,1750,20300.0,put,0.0,21840.05
35954056.27567002,2024-02-15,35944868.77567002,,0,0,429056.2756700218,35525000.0,2024-02-29,5.25,1750,20300.0,put,0.0,21910.75
35963330.13939192,2024-02-16,35954492.63939192,,0,0,438330.13939192146,35525000.0,2024-02-29,5.05,1750,20300.0,put,0.0,22040.7
35972606.39518184,2024-02-19,35965781.39518184,,0,0,447606.39518184215,35525000.0,2024-02-29,3.9,1750,20300.0,put,0.0,22122.25
