date,nifty_tr,synthetic_nifty_wheel
2022-10-17,29408434.19511102,27706175.62070114
2022-10-18,29705963.03525273,27711360.62070114
2022-10-19,29753000.99492128,27712720.62070114
2022-10-20,29840783.349895854,27714420.62070114
2022-10-21,29861781.394562613,27716460.62070114
2022-10-24,30124239.405784577,27716970.62070114
2022-10-25,29997771.516708065,27717990.62070114
2022-10-27,30157906.46570153,27719010.62070114
2022-10-28,30242705.81154518,27718714.44694114
2022-10-31,30628321.156612072,27754234.44694114
2022-11-01,30860656.624649126,27764714.44694114
2022-11-02,30754250.93423751,27762554.44694114
2022-11-03,30703036.76178566,27768954.44694114
2022-11-04,30812612.63052858,27779034.44694114
2022-11-07,30958300.456868317,27786394.44694114
2022-11-09,30884766.35727208,27786474.44694114
2022-11-10,30665696.5063114,27786954.44694114
2022-11-11,31212523.0232739,27792874.44694114
2022-11-14,31177627.665479504,27793994.44694114
2022-11-15,31303873.291130576,27794794.44694114
2022-11-16,31314518.539401747,27794954.44694114
2022-11-17,31202649.847954266,27796234.44694114
2022-11-18,31140989.29450664,27796794.44694114
2022-11-21,30889819.925682127,27797274.44694114
2022-11-22,31033121.344717115,27797594.44694114
2022-11-23,31072298.19797003,27797754.44694114
2022-11-24,31441196.99382868,27798554.44694114
2022-11-25,31489919.476300575,27798373.418866143
2022-11-28,31574976.179794732,27797985.918866143
2022-11-29,31669005.306831732,27804960.918866143
2022-11-30,31907681.131531395,27810773.418866143
2022-12-01,31999780.076189563,27821003.418866143
2022-12-02,31801731.66604569,27819375.918866143
2022-12-05,31810154.28006244,27820693.418866143
2022-12-06,31710989.69809023,27820848.418866143
2022-12-07,31571127.513112076,27817283.418866143
2022-12-08,31654183.845777255,27825420.918866143
2022-12-09,31462382.20769581,27821003.418866143
2022-12-12,31463388.24214781,27826893.418866143
2022-12-13,31651891.023072693,27831155.918866143
2022-12-14,31740854.88362462,27831465.918866143
2022-12-15,31323420.77449445,27821855.918866143
2022-12-16,31075304.60325101,27820150.918866143
2022-12-19,31332919.61141334,27832008.418866143
2022-12-20,31273060.56151929,27833480.918866143
2022-12-21,30956346.878339432,27815500.918866143
2022-12-22,30834300.86162171,27824335.918866143
2022-12-23,30289065.282862376,27782175.918866143
2022-12-26,30642546.01584036,27825730.918866143
2022-12-27,30842735.173713487,27837045.918866143
2022-12-28,30826065.416805334,27840843.418866143
2022-12-29,30942601.640187096,27844485.918866143
2022-12-30,30796785.135022104,27844209.955986142
2023-01-02,30953586.132633943,27868129.955986142
2023-01-03,31013293.107552685,27880129.955986142
2023-01-04,30690753.783011235,27853089.955986142
2023-01-05,30604328.404739354,27859729.955986142
2023-01-06,30378672.53754058,27846609.955986142
2023-01-09,30789813.082308237,27886849.955986142
2023-01-10,30471695.630125582,27863169.955986142
2023-01-11,30440262.90253807,27862529.955986142
2023-01-12,30376473.299436208,27865569.955986142
2023-01-13,30543907.847244192,27891329.955986142
2023-01-16,30438847.435460255,27893569.955986142
2023-01-17,30708394.480146315,27905489.955986142
2023-01-18,30898956.122275297,27908689.955986142
2023-01-19,30805207.749038853,27912929.955986142
2023-01-20,30668773.10004252,27915089.955986142
2023-01-23,30823421.65185008,27916129.955986142
2023-01-24,30823585.4249004,27917409.955986142
2023-01-25,30438543.28550965,27918129.955986142
2023-01-27,29949271.29766161,27917488.83166614
2023-01-30,30025086.521887388,27942528.83166614
2023-01-31,30047605.316307172,27984368.83166614
2023-02-01,29969579.155902002,27957728.83166614
2023-02-02,29959530.509457015,27995568.83166614
2023-02-03,30374051.79790639,28047968.83166614
2023-02-06,30221824.74762865,28052368.83166614
2023-02-07,30148501.21338283,28057808.83166614
2023-02-08,30407204.142522324,28074448.83166614
2023-02-09,30444170.059595842,28082288.83166614
2023-02-10,30381339.698645886,28084608.83166614
2023-02-13,30235663.570381172,28083488.83166614
2023-02-14,30506158.15914412,28087168.83166614
2023-02-15,30672855.728225637,28091408.83166614
2023-02-16,30706885.428468317,28093728.83166614
2023-02-17,30550833.107657965,28094288.83166614
2023-02-20,30381292.906345792,28095648.83166614
2023-02-21,30350749.23246005,28096768.83166614
2023-02-22,29887025.840462815,28096288.83166614
2023-02-23,29813678.91006695,28098368.83166614
2023-02-24,29736588.595663637,28098121.03428614
2023-02-27,29612156.17164117,28098203.53428614
2023-02-28,29460981.948115524,28085003.53428614
2023-03-01,29711238.867088225,28115941.03428614
2023-03-02,29491607.508526433,28099111.03428614
2023-03-03,29955424.485123847,28133926.03428614
2023-03-06,30154829.871970415,28138381.03428614
2023-03-08,30227966.237015866,28138051.03428614
2023-03-09,29947352.8133578,28134091.03428614
2023-03-10,29646536.814134546,28117508.53428614
2023-03-13,29206209.572183847,28040288.53428614
2023-03-14,29017203.77403296,28038968.53428614
2023-03-15,28896116.99946715,28018096.03428614
2023-03-16,28919419.564913493,28023128.53428614
2023-03-17,29114286.098651033,28097626.03428614
2023-03-20,28924192.379522983,28063883.53428614
2023-03-21,29127001.90620132,28116023.53428614
2023-03-22,29202548.074701566,28130543.53428614
2023-03-23,29074851.887747608,28133678.53428614
2023-03-24,28850412.620351255,28119241.03428614
2023-03-27,28919641.828338936,28150508.53428614
2023-03-28,28861689.564673677,28160573.53428614
2023-03-29,29081332.6213105,28163791.03428614
2023-03-31,29556426.54223034,28163630.46460614
2023-04-03,29621690.102785133,28177995.46460614
2023-04-05,29892418.653048545,28184030.46460614
2023-04-06,29964092.758716088,28187260.46460614
2023-04-10,30006416.394150257,28189640.46460614
2023-04-11,30173745.659283035,28192105.46460614
2023-04-12,30327130.818988077,28192700.46460614
2023-04-13,30356960.9102974,28195335.46460614
2023-04-17,30150700.451487202,28197205.46460614
2023-04-18,30071176.93747905,28198905.46460614
2023-04-19,30000672.639313836,28199840.46460614
2023-04-20,30010428.833883237,28201115.46460614
2023-04-21,30011154.11453468,28201710.46460614
2023-04-24,30214326.28153874,28201625.46460614
2023-04-25,30258346.137851283,28201965.46460614
2023-04-26,30333927.400576595,28202390.46460614
2023-04-27,30506684.572520167,28203750.46460614
2023-04-28,30769353.149092544,28203635.18681114
2023-05-02,30910174.576222606,28206440.18681114
2023-05-03,30811723.57682681,28207430.18681114
2023-05-04,31094384.163613953,28213205.18681114
2023-05-05,30776208.221056182,28209162.68681114
2023-05-08,31109030.15354308,28214195.18681114
2023-05-09,31111638.82427327,28215680.18681114
2023-05-10,31195385.34336482,28216835.18681114
2023-05-11,31164572.613753542,28218485.18681114
2023-05-12,31194870.62806379,28221537.68681114
2023-05-15,31337996.575973436,28222115.18681114
2023-05-16,31210078.125594035,28223022.68681114
2023-05-17,31031273.04886344,28225497.68681114
2023-05-18,30942882.393987652,28226652.68681114
2023-05-19,31070204.242540866,28227395.18681114
2023-05-22,31259631.17139259,28226735.18681114
2023-05-23,31317033.625531748,28227477.68681114
2023-05-24,31210136.615969155,28228385.18681114
2023-05-25,31271130.37914046,28229540.18681114
2023-05-26,31575292.02782036,28229388.899691142
2023-05-29,31744855.62528258,28235548.899691142
2023-05-30,31804936.938602064,28241148.899691142
2023-05-31,31651996.305747904,28240588.899691142
2023-06-01,31572344.112914495,28240588.899691142
2023-06-02,31679404.895527415,28246108.899691142
2023-06-05,31781482.29818042,28247788.899691142
2023-06-06,31790337.74097303,28248988.899691142
2023-06-07,32008097.4075311,28250988.899691142
2023-06-08,31851039.05226875,28251228.899691142
2023-06-09,31733204.34255941,28253468.899691142
2023-06-12,31798350.922363967,28255468.899691142
2023-06-13,31994340.471303742,28255708.899691142
2023-06-14,32062224.400663745,28256108.899691142
2023-06-15,31955923.99292734,28257548.899691142
2023-06-16,32192447.371822726,28258348.899691142
2023-06-19,32079479.06132306,28260268.899691142
2023-06-20,32184223.62508137,28260668.899691142
2023-06-21,32252926.419693004,28261068.899691142
2023-06-22,32106501.614626803,28262108.899691142
2023-06-23,31925672.770917177,28262908.899691142
2023-06-26,31969563.94840447,28263308.899691142
2023-06-27,32185440.22488379,28263868.899691142
2023-06-28,32450038.98383501,28263868.899691142
2023-06-30,32824389.082654502,28265468.899691142
2023-07-03,33052793.99748374,28265338.598841142
2023-07-04,33166394.004034664,28270888.598841142
2023-07-05,33182712.818692118,28272838.598841142
2023-07-06,33351668.116253126,28276288.598841142
2023-07-07,33069791.300492544,28278388.598841142
2023-07-10,33111003.618799504,28283113.598841142
2023-07-11,33256948.802789755,28285963.598841142
2023-07-12,33162732.50655238,28286863.598841142
2023-07-13,33214718.75195577,28288588.598841142
2023-07-14,33478252.98607987,28288888.598841142
2023-07-17,33729691.41062992,28286863.598841142
2023-07-18,33794393.463583596,28289713.598841142
2023-07-19,33937928.84411905,28290688.598841142
2023-07-20,34195473.66383124,28290988.598841142
2023-07-21,33796358.7401875,28293163.598841142
2023-07-24,33672043.29691527,28294063.598841142
2023-07-25,33686186.2696184,28294588.598841142
2023-07-26,33853410.25207596,28294963.598841142
2023-07-27,33654215.43057982,28295488.598841142
2023-07-28,33635112.47406682,28295352.19321614
2023-07-31,33819637.9094838,28305327.19321614
2023-08-01,33784953.11703982,28306827.19321614
2023-08-02,33444574.228087895,28283802.19321614
2023-08-03,33202973.884632412,28279827.19321614
2023-08-04,33435730.483370304,28299402.19321614
2023-08-07,33573241.355268784,28305927.19321614
2023-08-08,33527946.4087787,28303377.19321614
2023-08-09,33655326.747707024,28310877.19321614
2023-08-10,33502023.474527147,28308552.19321614
2023-08-11,33318983.694638126,28307577.19321614
2023-08-14,33333407.42114181,28309002.19321614
2023-08-16,33385580.83574557,28310352.19321614
2023-08-17,33214531.582755398,28310127.19321614
2023-08-18,33124631.876201607,28308402.19321614
2023-08-21,33279654.76640991,28316727.19321614
2023-08-22,33284544.561769634,28319202.19321614
2023-08-23,33366138.635056905,28320327.19321614
2023-08-24,33267781.220261298,28322202.19321614
2023-08-25,33060304.161648676,28321302.19321614
2023-08-28,33129416.388886124,28323552.19321614
2023-08-29,33192153.165235892,28325052.19321614
2023-08-30,33200458.798502408,28326402.19321614
2023-08-31,33039738.945757776,28327227.19321614
2023-09-01,33351141.70287708,28327124.231141143
2023-09-04,33511662.688346315,28331999.231141143
2023-09-05,33590765.071653634,28333349.231141143
2023-09-06,33652764.86927693,28333874.231141143
2023-09-07,33851842.71002285,28335824.231141143
2023-09-08,34011240.68028985,28336574.231141143
2023-09-11,34313963.46574189,28335674.231141143
2023-09-12,34308547.257006116,28337099.231141143
2023-09-13,34440349.46829324,28339424.231141143
2023-09-14,34497167.018681236,28341074.231141143
2023-09-15,34650318.21688582,28342799.231141143
2023-09-18,34548989.4910343,28345199.231141143
2023-09-20,34150997.58259279,28345949.231141143
2023-09-21,33878046.39807496,28346624.231141143
2023-09-22,33761182.62859255,28347524.231141143
2023-09-25,33761697.34389357,28348199.231141143
2023-09-26,33744817.021635,28348574.231141143
2023-09-27,33833675.59951172,28348649.231141143
2023-09-28,33502631.774428356,28349549.231141143
2023-09-29,33699545.47129497,28349416.541466143
2023-10-03,33511522.311446037,28350016.541466143
2023-10-04,33352533.773804847,28345591.541466143
2023-10-05,33540685.612479035,28362691.541466143
2023-10-06,33725643.87667187,28368091.541466143
2023-10-09,33483376.74294006,28357066.541466143
2023-10-10,33787959.5223208,28364116.541466143
2023-10-11,33996489.40768552,28369141.541466143
2023-10-12,33966729.50482633,28372591.541466143
2023-10-13,33892996.537954696,28372291.541466143
2023-10-16,33859926.07986392,28374016.541466143
2023-10-17,33996711.67111096,28374841.541466143
2023-10-18,33755813.21215687,28375516.541466143
2023-10-19,33679787.422580674,28376491.541466143
2023-10-20,33543972.771560572,28377391.541466143
2023-10-23,33096147.06351996,28376791.541466143
2023-10-25,32847329.00777512,28377916.541466143
2023-10-26,32392308.9835952,28380241.541466143
2023-10-27,32719422.25547075,28380093.147478644
2023-10-30,32880270.787040636,28386293.147478644
2023-10-31,32774917.923381116,28384975.647478644
2023-11-01,32621532.76367607,28380790.647478644
2023-11-02,32878317.20851175,28396988.147478644
2023-11-03,33050676.64590453,28400010.647478644
2023-11-06,33362032.610723738,28403885.647478644
2023-11-07,33353329.24290643,28404273.147478644
2023-11-08,33416557.338407174,28404738.147478644
2023-11-09,33333758.36339251,28406520.647478644
2023-11-10,33385417.062695246,28407760.647478644
2023-11-13,33416662.621082384,28408845.647478644
2023-11-15,33815274.52750012,28409233.147478644
2023-11-16,33976661.17052108,28410163.147478644
2023-11-17,33919176.82985676,28411015.647478644
2023-11-20,33854205.72117755,28412643.147478644
2023-11-21,34007895.0308332,28412255.647478644
2023-11-22,34056816.38058049,28412953.147478644
2023-11-23,34039924.3602469,28413883.147478644
2023-11-24,34027302.137296796,28414425.647478644
2023-11-28,34190677.453071706,28414658.147478644
2023-11-29,34546322.329928994,28413263.147478644
2023-11-30,34609176.087028995,28415355.647478644
2023-12-01,34840774.57633959,28415214.791561145
2023-12-04,35560872.98054668,28427032.291561145
2023-12-05,35850142.97972197,28426452.291561145
2023-12-06,35992169.30857942,28429497.291561145
2023-12-07,35929303.8534044,28433919.791561145
2023-12-08,36046623.84781272,28437617.291561145
2023-12-11,36094293.50353252,28437544.791561145
2023-12-12,35938346.46539738,28438777.291561145
2023-12-13,35972692.01366569,28440952.291561145
2023-12-14,36413300.009416945,28440734.791561145
2023-12-15,36884252.81177855,28440444.791561145
2023-12-18,36818930.76084864,28441894.791561145
2023-12-19,36878181.51084148,28443417.291561145
2023-12-20,36357336.41850565,28443997.291561145
2023-12-21,36537685.64113932,28445374.791561145
2023-12-22,36699902.84748693,28445737.291561145
2023-12-26,36857932.14297621,28446462.291561145
2023-12-27,37224807.17185583,28446607.291561145
2023-12-28,37437899.30647962,28448347.291561145
2023-12-29,37356550.89276784,28448084.809061144
2024-01-01,37374601.02252873,28457939.809061144
2024-01-02,37243816.54376864,28454429.809061144
2024-01-03,36988564.546761006,28447477.309061144
2024-01-04,37231428.282319,28480687.309061144
2024-01-05,37321175.913897485,28487707.309061144
2024-01-08,36981136.26912123,28469482.309061144
2024-01-09,37035883.26023011,28479607.309061144
2024-01-10,37162795.676157504,28492229.809061144
2024-01-11,37211787.21435494,28495874.809061144
2024-01-12,37636988.845300555,28501544.809061144
2024-01-15,37985755.25404417,28504177.309061144
2024-01-16,37873804.676071525,28506877.309061144
2024-01-17,37082476.69304777,28487572.309061144
2024-01-18,36893856.93137266,28500532.309061144
2024-01-19,37184951.83025157,28507147.309061144
2024-01-23,36525250.58738959,28504514.809061144
2024-01-24,36895810.50990154,28512817.309061144
2024-01-25,36721509.1920549,28515584.809061144
2024-01-29,37383596.842221625,28515360.547761142
2024-01-30,37012990.12740958,28497230.547761142
2024-01-31,37363172.003231004,28518580.547761142
2024-02-01,37314589.89765938,28534890.547761142
2024-02-02,37583458.4539941,28544690.547761142
2024-02-05,37442239.29231325,28539300.547761142
2024-02-06,37717623.67643592,28546790.547761142
2024-02-07,37719530.462664716,28553160.547761142
2024-02-08,37375724.03773097,28548190.547761142
2024-02-09,37490435.3614091,28553370.547761142
2024-02-12,37203996.296389446,28549380.547761142
2024-02-13,37422855.5819997,28558060.547761142
2024-02-14,37589471.26455606,28561910.547761142
2024-02-15,37720197.252941035,28564710.547761142
2024-02-16,37950099.52137326,28564990.547761142
2024-02-19,38090499.817802474,28566600.547761142
2024-02-20,38224080.13649314,28567860.547761142
2024-02-21,37979730.74540719,28569120.547761142
2024-02-22,38259373.228838325,28569680.547761142
2024-02-23,38251172.878247015,28570380.547761142
2024-02-26,38095120.55743667,28571080.547761142
2024-02-27,38226513.33609798,28570800.547761142
2024-02-28,37800808.68792635,28571710.547761142
2024-02-29,37855263.22715965,28572060.547761142
2024-03-01,38468289.150678806,28571916.55098114
2024-03-04,38583386.510832705,28581704.05098114
2024-03-05,38498446.78808878,28584674.05098114
2024-03-06,38701232.91861707,28590344.05098114
2024-03-07,38734841.48815891,28592436.55098114
2024-03-11,38457714.090857774,28593111.55098114
2024-03-12,38462966.52654322,28595946.55098114
2024-03-13,37880963.897985764,28584066.55098114
2024-03-14,38137467.589020886,28593989.05098114
2024-03-15,37925638.84649961,28593719.05098114
2024-03-18,37981309.98553532,28596756.55098114
2024-03-19,37571058.49446944,28593381.55098114
2024-03-20,37608340.25956858,28597836.55098114
2024-03-21,37905974.3823855,28602831.55098114
2024-03-22,38052001.45290092,28603439.05098114
2024-03-26,37893504.2344107,28604586.55098114
2024-03-27,38098302.433842994,28605329.05098114
2024-03-28,38448332.234689124,28605936.55098114
2024-04-01,38681006.94690185,28605841.640131142
2024-04-02,38666033.41087207,28610586.640131142
2024-04-03,38633852.00648307,28611691.640131142
2024-04-04,38771620.23603205,28614811.640131142
2024-04-05,38769982.5055288,28614161.640131142
2024-04-08,39032814.855151504,28615786.640131142
2024-04-09,38992245.930970825,28617541.640131142
2024-04-10,39183462.66530111,28618971.640131142
2024-04-12,38779808.88854834,28618451.640131142
2024-04-15,38354654.04990281,28610326.640131142
2024-04-16,38140099.65590112,28613576.640131142
2024-04-18,37878249.94458037,28610716.640131142
2024-04-19,38138555.509998046,28605581.640131142
2024-04-22,38464697.841646664,28620856.640131142
2024-04-23,38519105.58857987,28623196.640131142
2024-04-24,38578344.64049768,28625146.640131142
2024-04-25,38867602.94159794,28625991.640131142
2024-04-26,38608549.070207745,28625724.906407394
2024-04-29,38993333.851947986,28639173.656407394
2024-04-30,38926994.068491064,28634138.656407394
2024-05-02,39001616.08906446,28647454.906407394
2024-05-03,38704847.623799264,28631091.156407394
2024-05-06,38647784.41383579,28624466.156407394
2024-05-07,38413799.51722044,28610487.406407394
2024-05-08,38413729.3287703,28624797.406407394
2024-05-09,37819549.00411362,28560799.906407394
2024-05-10,38045122.98478723,28599754.906407394
2024-05-13,38129419.31340488,28614064.906407394
2024-05-14,38325666.21999516,28641426.156407394
2024-05-15,38295882.92098593,28644804.906407394
2024-05-16,38657645.891080394,28663752.406407394
2024-05-17,38765104.40824409,28668919.906407394
2024-05-21,38873685.94061003,28681374.906407394
2024-05-22,39012893.03338688,28687271.156407394
2024-05-23,39651397.36430672,28688463.656407394
2024-05-24,39635125.34194935,28691444.906407394
2024-05-27,39592591.141164765,28692902.406407394
2024-05-28,39516109.12666266,28693498.656407394
2024-05-29,39199348.65118271,28693896.156407394
2024-05-30,38826320.43484084,28694426.156407394
2024-05-31,38938095.54168814,28746446.982969895
2024-06-03,40205266.122433215,28773741.982969895
2024-06-04,37847367.02651895,28248180.732969895
2024-06-05,39120000.608299896,28652901.982969895
2024-06-06,39467644.00184127,28722464.482969895
2024-06-07,40278355.695178576,28739755.732969895
2024-06-10,40224813.60579709,28744790.732969895
2024-06-11,40243717.69503469,28759961.982969895
2024-06-12,40344180.76333448,28766454.482969895
2024-06-13,40475561.84392077,28770164.482969895
2024-06-14,40604802.176777795,28771356.982969895
2024-06-18,40764562.78737052,28772946.982969895
2024-06-19,40693602.264279395,28773609.482969895
2024-06-20,40794872.4997558,28774006.982969895
2024-06-21,40685787.950163856,28774934.482969895
2024-06-24,40749460.57251549,28774669.482969895
2024-06-25,41067016.517097026,28773476.982969895
2024-06-26,41322408.891004935,28776325.732969895
2024-06-27,41628325.250938326,28776921.982969895
2024-06-28,41573975.99438025,28776664.808969896
2024-07-01,41801409.96898255,28793852.308969896
2024-07-02,41770047.42984517,28798414.808969896
2024-07-03,42051690.28410529,28811539.808969896
2024-07-04,42078724.53548406,28818414.808969896
2024-07-05,42124311.93384972,28823477.308969896
2024-07-08,42118614.971313395,28822289.808969896
2024-07-09,42316464.51418187,28824289.808969896
2024-07-10,42128067.01593219,28823539.808969896
2024-07-11,42113362.535627946,28827352.308969896
2024-07-12,42439060.34042568,28830227.308969896
2024-07-15,42585508.54164193,28833164.808969896
2024-07-16,42634558.57021447,28836352.308969896
2024-07-18,42959928.82891156,28835414.808969896
2024-07-19,42497468.829016834,28836727.308969896
2024-07-22,42459976.498567276,28827727.308969896
2024-07-23,42414307.21367645,28839977.308969896
2024-07-24,42300660.41482543,28841852.308969896
2024-07-25,42287839.32459994,28842664.808969896
2024-07-26,43030760.67317743,28842494.459911145
2024-07-29,43032889.72283165,28847516.959911145
2024-07-30,43072862.04518615,28851436.959911145
2024-07-31,43235476.98608456,28851314.459911145
2024-08-01,43341017.01894444,28858419.459911145
2024-08-02,42843603.17088021,28829570.709911145
2024-08-05,41699391.05670466,28628670.709911145
2024-08-06,41591511.40884011,28678895.709911145
2024-08-07,42137343.58942564,28794413.209911145
2024-08-08,41824268.00757801,28760296.959911145
2024-08-09,42260734.88477104,28821424.459911145
2024-08-12,42252803.58990526,28825160.709911145
2024-08-13,41891777.598537266,28806418.209911145
2024-08-14,41900036.43950369,28829999.459911145
2024-08-16,42599534.53359482,28863258.209911145
2024-08-19,42667500.34947999,28869750.709911145
2024-08-20,42886593.596590705,28874344.459911145
2024-08-21,43010534.701462194,28878754.459911145
2024-08-22,43082255.59942983,28880224.459911145
2024-08-23,43106260.04937756,28880714.459911145
2024-08-26,43431794.08112498,28881326.959911145
2024-08-27,43444205.738724664,28882490.709911145
2024-08-28,43504287.05204414,28883470.709911145
2024-08-29,43677207.99703804,28883960.709911145
2024-08-30,43823012.80412802,28883760.018351145
2024-09-02,43897354.07090086,28884120.018351145
2024-09-03,43899331.04557979,28890720.018351145
2024-09-04,43758462.826149635,28878420.018351145
2024-09-05,43665392.94126455,28884960.018351145
2024-09-06,43156620.26235273,28838880.018351145
2024-09-09,43302939.78474372,28875840.018351145
2024-09-10,43484751.2667553,28899120.018351145
2024-09-11,43271787.810956754,28891140.018351145
2024-09-12,44088757.974431515,28910580.018351145
2024-09-13,44032490.23356961,28916280.018351145
2024-09-16,44079797.24896369,28921080.018351145
2024-09-17,44140194.41030881,28921620.018351145
2024-09-18,44069023.321867265,28918560.018351145
2024-09-19,44135468.38799941,28926660.018351145
2024-09-20,44786863.99759487,28926360.018351145
2024-09-23,45044034.47890632,28926660.018351145
2024-09-24,45046420.88621107,28931400.018351145
2024-09-25,45157154.86438128,28933080.018351145
2024-09-26,45525117.81423807,28933800.018351145
2024-09-27,45460638.024709836,28933544.640393645
2024-09-30,44821420.111213595,28901229.640393645
2024-10-01,44797240.19014051,28918767.140393645
2024-10-03,43847707.440502115,28829354.640393645
2024-10-04,43438754.43576382,28713837.140393645
2024-10-07,43058707.374408,28637304.640393645
2024-10-08,43436204.25540875,28717344.640393645
2024-10-09,43382018.77190099,28723209.640393645
2024-10-10,43410690.75378301,28768117.140393645
2024-10-11,43351299.62688989,28759262.140393645
2024-10-14,43635574.54803024,28853677.140393645
2024-10-15,43512967.023711406,28821362.140393645
2024-10-16,43363582.60566432,28807447.140393645
2024-10-17,42979020.08734952,28706649.640393645
2024-10-18,43163849.6727171,28789794.640393645
2024-10-21,43037159.520215146,28706419.640393645
2024-10-22,42505493.708482794,28505629.640393645
2024-10-23,42441902.97265633,28474637.140393645
2024-10-24,42379224.68668167,28453764.640393645
2024-10-25,41999505.17142651,28174717.140393645
2024-10-28,42274538.61329848,28368894.640393645
2024-10-29,42525579.30329774,28506607.140393645
2024-10-30,42306591.33886223,28391089.640393645
2024-10-31,42079309.439235225,28200189.640393645
2024-11-01,42251399.82090247,28193396.50274038
2024-11-04,41714247.61198421,27883913.75106538
2024-11-05,42093136.56391272,28091891.25106538
2024-11-06,42573798.76854364,28416133.751065377
2024-11-07,42081181.131238945,28105001.251065377
2024-11-08,41992240.66683707,28018061.251065377
2024-11-11,41980203.34763812,28030596.251065377
2024-11-12,41531804.433921374,27724983.751065377
2024-11-13,40967746.6524496,27379696.251065377
2024-11-14,40929786.39899912,27316446.251065377
2024-11-18,40792603.073201284,27217948.751065377
2024-11-19,40905828.74135146,27242731.251065377
2024-11-21,40612581.39666827,27028773.751065377
2024-11-22,41581989.17577118,27647818.751065377
2024-11-25,42129271.91765959,28092696.251065377
2024-11-26,42081613.960014805,28028468.751065377
2024-11-27,42221452.74884291,28123861.251065377
2024-11-28,41593991.40074504,27662894.60700804
2024-11-29,41971312.81062044,27879860.02189304
2024-12-02,42223488.21389696,28004692.52189304
2024-12-03,42538447.18582333,28118312.52189304
2024-12-04,42556321.844458885,28130617.52189304
2024-12-05,42975428.77831738,28308522.521893036
2024-12-06,42922202.536961526,28332442.521893036
2024-12-09,42819973.05933322,28266145.021893036
2024-12-10,42804402.92147726,28265282.521893036
2024-12-11,42859571.043286964,28338595.02189304
2024-12-12,42697681.38304001,28267640.021893036
2024-12-13,43079646.928699635,28444567.521893036
2024-12-16,42905591.2704285,28352395.021893036
2024-12-17,42327764.854654334,28033730.021893036
2024-12-18,42089182.61455486,27858757.521893032
2024-12-19,41659313.45167495,27604722.521893032
2024-12-20,41025839.29301513,27157602.521893036
2024-12-23,41314512.690364234,27326135.021893036
2024-12-24,41269603.78034992,27328320.021893036
2024-12-26,41308827.425902925,27287467.108187344
2024-12-27,41418789.331121616,27371059.979782343
2024-12-30,41125682.363338694,27185334.979782343
2024-12-31,41125483.49606329,27171477.47978234
2025-01-01,41296111.61835264,27271297.47978234
2025-01-02,42071460.030894615,27674889.979782343
2025-01-03,41751552.7732334,27490314.979782343
2025-01-06,41075497.62148889,27083502.47978234
2025-01-07,41235293.326306686,27176249.97978234
2025-01-08,41202293.056666054,27162219.97978234
2025-01-09,40919761.14870418,27013927.47978234
2025-01-10,40754525.83900057,26846602.479782343
2025-01-13,40153490.44238025,26458879.97978234
2025-01-14,40310244.647691995,26587852.47978234
2025-01-15,40374806.32374539,26583712.47978234
2025-01-16,40546311.80166148,26712052.479782335
2025-01-17,40394868.52241029,26586817.479782335
2025-01-20,40641323.56700043,26740284.979782335
2025-01-21,40084097.461342245,26399712.479782335
2025-01-22,40311601.62439469,26511492.479782335
2025-01-23,40398670.39679285,26586529.979782335
2025-01-24,40201651.41725103,26414834.979782335
2025-01-27,39743718.57239032,26106922.479782335
2025-01-28,39966730.67463383,26258894.979782335
2025-01-29,40328879.68120406,26455372.479782335
2025-01-30,40479316.92600324,26554595.27160966
2025-01-31,40940934.66449628,26781595.78792216
2025-02-03,40684337.38886098,26600864.53792216
2025-02-04,41342915.61652072,26981283.28792216
2025-02-05,41268118.12482197,26965927.037922155
2025-02-06,41110638.63885878,26875252.03792216
2025-02-07,41050299.96788878,26795545.78792216
2025-02-10,40739564.0010458,26622352.03792216
2025-02-11,40199721.23487219,26279283.28792216
2025-02-12,40176956.78087692,26247108.287922155
2025-02-13,40152835.35017895,26230120.787922155
2025-02-14,39975106.49635049,26104852.037922155
2025-02-17,40027864.81470542,26140120.787922155
2025-02-18,40003111.687956184,26079877.03792215
2025-02-19,39981470.24916314,26071102.03792215
2025-02-20,39947007.72014461,26046914.53792215
2025-02-21,39742583.85911306,25912252.03792215
2025-02-24,39319780.33354721,25675945.787922155
2025-02-25,39309684.89480213,25642252.037922155
2025-02-27,39305286.418593384,25584124.518742625
2025-02-28,38572483.90491103,25130027.581517622
2025-03-03,38562996.766067155,25108146.331517622
2025-03-04,38499101.88029008,25031815.081517622
2025-03-05,38943125.71394814,25317396.331517622
2025-03-06,39304713.212917246,25516015.081517626
2025-03-07,39318750.90294516,25549090.081517626
2025-03-10,39158042.748275556,25398396.331517626
2025-03-11,39225610.82960993,25455715.081517622
2025-03-12,39177870.985439986,25417521.331517622
2025-03-13,39050069.515810825,25318915.081517622
2025-03-17,39244561.71114762,25477146.331517622
2025-03-18,39812128.91512637,25827246.331517626
2025-03-19,39939977.17705563,25914377.581517626
2025-03-20,40433437.075761996,26170202.581517626
2025-03-21,40711991.63821597,26372477.581517626
2025-03-24,41248898.18755873,26731408.831517626
2025-03-25,41266889.82694452,26738215.081517626
2025-03-26,40949895.3899641,26532058.83151763
2025-03-27,41133145.73520354,26594187.86645143
2025-03-28,41006525.77115172,26436606.14355143
2025-04-01,40389955.33090052,26086393.64355143
2025-04-02,40680523.81640339,26215656.14355143
