cash,collateral,date,equity,margin_headroom,margin_proxy,option_expiry,option_mark,option_qty,option_strike,option_type,shares,spot,ticker
87562.98075306791,2800562.980753068,2024-02-26,3463500.480753068,2113062.980753068,687500.0,2024-02-29,4.9,3125,1100.0,call,3125,1085.2,AXISBANK
3291784.407292398,3291784.407292398,2024-02-26,3275254.407292398,2664784.407292398,627000.0,2024-02-29,5.8,2850,1100.0,put,0,1110.05,BHARTIARTL
3041241.4017943176,3041241.4017943176,2024-02-26,3000910.1517943176,2161866.4017943176,879375.0,2024-02-29,107.55,375,6700.0,put,0,6643.25,BAJFINANCE
3744104.14811307,3744104.14811307,2024-02-26,3744060.39811307,3110604.14811307,633500.0,2024-02-29,0.05,875,3620.0,put,0,4001.05,TCS
649827.0263818183,2287875.0263818186,2024-02-26,2696727.0263818186,1841475.0263818186,446400.0,2024-02-29,0.55,1200,1860.0,call,1200,1706.3,KOTAKBANK
456973.4321368185,3119173.4321368183,2024-02-26,3779458.4321368183,2471173.4321368183,648000.0,2024-02-29,5.85,900,3600.0,call,1000,3327.75,ADANIENT
2930569.249844455,2930569.249844455,2024-02-27,2930519.249844455,2414569.249844455,516000.0,2024-02-29,0.05,1000,2580.0,put,0,2971.3,RELIANCE
701159.1390148187,3400619.1390148187,2024-02-27,3616259.1390148187,2384744.1390148187,1015874.9999999999,2024-02-29,102.05,4500,645.0,call,4500,749.85,SBIN
767624.1298898181,1962064.1298898181,2024-02-27,2260424.129889818,1642064.1298898181,320000.0,2024-02-29,0.25,1000,1600.0,call,1000,1493.05,INDUSINDBK
2978897.901431819,2978897.901431819,2024-02-27,2978757.901431819,2441297.901431819,537600.0,2024-02-29,0.05,2800,960.0,put,0,1060.2,ICICIBANK
616696.2477018184,2213752.247701818,2024-02-27,2612716.247701818,1781752.2477018181,432000.0,2024-02-29,0.25,1200,1800.0,call,1200,1663.6,INFY
87562.98075306791,2785187.980753068,2024-02-27,3450844.230753068,2097687.980753068,687500.0,2024-02-29,2.8,3125,1100.0,call,3125,1079.05,AXISBANK
3291784.407292398,3291784.407292398,2024-02-27,3283946.907292398,2664784.407292398,627000.0,2024-02-29,2.75,2850,1100.0,put,0,1127.5,BHARTIARTL
3041241.4017943176,3041241.4017943176,2024-02-27,2978672.6517943176,2161866.4017943176,879375.0,2024-02-29,166.85,375,6700.0,put,0,6556.25,BAJFINANCE
3744104.14811307,3744104.14811307,2024-02-27,3743666.64811307,3110604.14811307,633500.0,2024-02-29,0.5,875,3620.0,put,0,4104.4,TCS
649827.0263818183,2288307.0263818186,2024-02-27,2697507.0263818186,1841907.0263818186,446400.0,2024-02-29,0.35,1200,1860.0,call,1200,1706.75,KOTAKBANK
456973.4321368185,3098813.4321368183,2024-02-27,3757833.4321368183,2450813.4321368183,648000.0,2024-02-29,1.6,900,3600.0,call,1000,3302.3,ADANIENT
2930569.249844455,2930569.249844455,2024-02-28,2930519.249844455,2414569.249844455,516000.0,2024-02-29,0.05,1000,2580.0,put,0,2911.25,RELIANCE
701159.1390148187,3374159.1390148187,2024-02-28,3603209.1390148187,2358284.1390148187,1015874.9999999999,2024-02-29,97.6,4500,645.0,call,4500,742.5,SBIN
767624.1298898181,1926984.1298898181,2024-02-28,2216724.129889818,1606984.1298898181,320000.0,2024-02-29,0.1,1000,1600.0,call,1000,1449.2,INDUSINDBK
2978897.901431819,2978897.901431819,2024-02-28,2978617.901431819,2441297.901431819,537600.0,2024-02-29,0.1,2800,960.0,put,0,1046.2,ICICIBANK
616696.2477018184,2221096.247701818,2024-02-28,2622016.247701818,1789096.2477018181,432000.0,2024-02-29,0.15,1200,1800.0,call,1200,1671.25,INFY
87562.98075306791,2773062.980753068,2024-02-28,3442719.230753068,2085562.9807530679,687500.0,2024-02-29,0.55,3125,1100.0,call,3125,1074.2,AXISBANK
3291784.407292398,3291784.407292398,2024-02-28,3287794.407292398,2664784.407292398,627000.0,2024-02-29,1.4,2850,1100.0,put,0,1128.75,BHARTIARTL
3041241.4017943176,3041241.4017943176,2024-02-28,2959941.4017943176,2161866.4017943176,879375.0,2024-02-29,216.8,375,6700.0,put,0,6498.7,BAJFINANCE
3744104.14811307,3744104.14811307,2024-02-28,3744060.39811307,3110604.14811307,633500.0,2024-02-29,0.05,875,3620.0,put,0,4118.95,TCS
649827.0263818183,2266083.0263818186,2024-02-28,2669907.0263818186,1819683.0263818186,446400.0,2024-02-29,0.2,1200,1860.0,call,1200,1683.6,KOTAKBANK
456973.4321368185,3032173.4321368183,2024-02-28,3675388.4321368183,2384173.4321368183,648000.0,2024-02-29,0.65,900,3600.0,call,1000,3219.0,ADANIENT
2930569.249844455,2930569.249844455,2024-02-29,2930569.249844455,2930569.249844455,0.0,,0,0,,,0,2921.6,RELIANCE
3600618.825639819,3600618.825639819,2024-02-29,3600618.825639819,3600618.825639819,0.0,,0,0,,,0,748.1,SBIN
767624.1298898181,767624.1298898181,2024-02-29,2242524.129889818,767624.1298898181,0.0,,0,0,,,1000,1474.9,INDUSINDBK
2978897.901431819,2978897.901431819,2024-02-29,2978897.901431819,2978897.901431819,0.0,,0,0,,,0,1052.2,ICICIBANK
616696.2477018184,616696.2477018184,2024-02-29,2625376.247701818,616696.2477018184,0.0,,0,0,,,1200,1673.9,INFY
87562.98075306791,87562.98075306791,2024-02-29,3447250.4807530674,87562.98075306791,0.0,,0,0,,,3125,1075.1,AXISBANK
3291784.407292398,3291784.407292398,2024-02-29,3291784.407292398,3291784.407292398,0.0,,0,0,,,0,1123.35,BHARTIARTL
525729.5599193177,525729.5599193177,2024-02-29,2961485.8099193177,525729.5599193177,0.0,,0,0,,,375,6495.35,BAJFINANCE
3744104.14811307,3744104.14811307,2024-02-29,3744104.14811307,3744104.14811307,0.0,,0,0,,,0,4095.1,TCS
649827.0263818183,649827.0263818183,2024-02-29,2677167.0263818186,649827.0263818183,0.0,,0,0,,,1200,1689.45,KOTAKBANK
456973.4321368185,456973.4321368185,2024-02-29,3742373.4321368183,456973.4321368185,0.0,,0,0,,,1000,3285.4,ADANIENT
2939663.267994455,2939663.267994455,2024-03-01,2930513.267994455,2383663.267994455,556000.0,2024-03-28,9.15,1000,2780.0,put,0,2984.25,RELIANCE
3616737.893839819,3616737.893839819,2024-03-01,3600537.893839819,2977737.893839819,639000.0,2024-03-28,3.6,4500,710.0,put,0,769.15,SBIN
796647.3680398181,2017967.368039818,2024-03-01,2294147.368039818,1705967.368039818,312000.0,2024-03-28,29.15,1000,1560.0,call,1000,1526.65,INDUSINDBK
2989616.151011819,2989616.151011819,2024-03-01,2978836.151011819,2429616.151011819,560000.0,2024-03-28,3.85,2800,1000.0,put,0,1086.9,ICICIBANK
624684.1941418183,2213196.194141818,2024-03-01,2602284.194141818,1781196.1941418182,432000.0,2024-03-28,6.7,1200,1800.0,call,1200,1654.7,INFY
143278.9179405679,2891403.9179405677,2024-03-01,3522497.6679405677,2185153.9179405677,706250.0,2024-03-28,17.9,3125,1130.0,call,3125,1099.25,AXISBANK
3314338.1223998982,3314338.1223998982,2024-03-01,3291680.6223998982,2704438.1223998982,609900.0,2024-03-28,7.95,2850,1070.0,put,0,1128.7,BHARTIARTL
562643.5236130677,2534078.523613068,2024-03-01,2989868.523613068,2020328.5236130678,513750.0,2024-03-28,98.85,375,6850.0,call,375,6571.45,BAJFINANCE
3770324.83970057,3770324.83970057,2024-03-01,3743987.33970057,3087824.83970057,682500.0,2024-03-28,30.1,875,3900.0,put,0,4094.35,TCS
662478.4103018184,2321070.4103018185,2024-03-01,2722998.4103018185,1884270.4103018185,436800.0,2024-03-28,10.6,1200,1820.0,call,1200,1727.7,KOTAKBANK
503449.6847018185,3158449.6847018185,2024-03-01,3775534.6847018185,2510449.6847018185,648000.0,2024-03-28,51.85,900,3600.0,call,1000,3318.75,ADANIENT
2939663.267994455,2939663.267994455,2024-03-04,2932863.267994455,2383663.267994455,556000.0,2024-03-28,6.8,1000,2780.0,put,0,3014.8,RELIANCE
3616737.893839819,3616737.893839819,2024-03-04,3603237.893839819,2977737.893839819,639000.0,2024-03-28,3.0,4500,710.0,put,0,772.05,SBIN
796647.3680398181,2021687.368039818,2024-03-04,2298297.368039818,1709687.368039818,312000.0,2024-03-28,29.65,1000,1560.0,call,1000,1531.3,INDUSINDBK
2989616.151011819,2989616.151011819,2024-03-04,2981356.151011819,2429616.151011819,560000.0,2024-03-28,2.95,2800,1000.0,put,0,1092.35,ICICIBANK
624684.1941418183,2196396.194141818,2024-03-04,2584044.194141818,1764396.1941418182,432000.0,2024-03-28,4.4,1200,1800.0,call,1200,1637.2,INFY
143278.9179405679,2910153.9179405677,2024-03-04,3538903.9179405677,2203903.9179405677,706250.0,2024-03-28,20.15,3125,1130.0,call,3125,1106.75,AXISBANK
3314338.1223998982,3314338.1223998982,2024-03-04,3296668.1223998982,2704438.1223998982,609900.0,2024-03-28,6.2,2850,1070.0,put,0,1133.5,BHARTIARTL
562643.5236130677,2543378.523613068,2024-03-04,3002824.773613068,2029628.5236130678,513750.0,2024-03-28,95.3,375,6850.0,call,375,6602.45,BAJFINANCE
3770324.83970057,3770324.83970057,2024-03-04,3746612.33970057,3087824.83970057,682500.0,2024-03-28,27.1,875,3900.0,put,0,4080.7,TCS
662478.4103018184,2320590.4103018185,2024-03-04,2723058.4103018185,1883790.4103018185,436800.0,2024-03-28,10.05,1200,1820.0,call,1200,1727.2,KOTAKBANK
503449.6847018185,3157169.6847018185,2024-03-04,3777894.6847018185,2509169.6847018185,648000.0,2024-03-28,47.45,900,3600.0,call,1000,3317.15,ADANIENT
2939663.267994455,2939663.267994455,2024-03-05,2933513.267994455,2383663.267994455,556000.0,2024-03-28,6.15,1000,2780.0,put,0,3000.4,RELIANCE
3616737.893839819,3616737.893839819,2024-03-05,3607287.893839819,2977737.893839819,639000.0,2024-03-28,2.1,4500,710.0,put,0,783.95,SBIN
796647.3680398181,2030607.368039818,2024-03-05,2303597.368039818,1718607.368039818,312000.0,2024-03-28,35.5,1000,1560.0,call,1000,1542.45,INDUSINDBK
2989616.151011819,2989616.151011819,2024-03-05,2982896.151011819,2429616.151011819,560000.0,2024-03-28,2.4,2800,1000.0,put,0,1088.05,ICICIBANK
624684.1941418183,2166924.194141818,2024-03-05,2549124.194141818,1734924.1941418182,432000.0,2024-03-28,2.8,1200,1800.0,call,1200,1606.5,INFY
143278.9179405679,2895278.9179405677,2024-03-05,3529060.1679405677,2189028.9179405677,706250.0,2024-03-28,17.35,3125,1130.0,call,3125,1100.8,AXISBANK
3314338.1223998982,3314338.1223998982,2024-03-05,3305218.1223998982,2704438.1223998982,609900.0,2024-03-28,3.2,2850,1070.0,put,0,1168.9,BHARTIARTL
562643.5236130677,2459918.523613068,2024-03-05,2919968.523613068,1946168.5236130678,513750.0,2024-03-28,38.05,375,6850.0,call,375,6324.25,BAJFINANCE
3770324.83970057,3770324.83970057,2024-03-05,3733006.08970057,3087824.83970057,682500.0,2024-03-28,42.65,875,3900.0,put,0,4012.1,TCS
662478.4103018184,2309550.4103018185,2024-03-05,2711418.4103018185,1872750.4103018185,436800.0,2024-03-28,8.25,1200,1820.0,call,1200,1715.7,KOTAKBANK
503449.6847018185,3151609.6847018185,2024-03-05,3775759.6847018185,2503609.6847018185,648000.0,2024-03-28,42.1,900,3600.0,call,1000,3310.2,ADANIENT
2939663.267994455,2939663.267994455,2024-03-06,2934663.267994455,2383663.267994455,556000.0,2024-03-28,5.0,1000,2780.0,put,0,3006.0,RELIANCE
3616737.893839819,3616737.893839819,2024-03-06,3607737.893839819,2977737.893839819,639000.0,2024-03-28,2.0,4500,710.0,put,0,783.9,SBIN
796647.3680398181,2040287.368039818,2024-03-06,2315697.368039818,1728287.368039818,312000.0,2024-03-28,35.5,1000,1560.0,call,1000,1554.55,INDUSINDBK
2989616.151011819,2989616.151011819,2024-03-06,2983736.151011819,2429616.151011819,560000.0,2024-03-28,2.1,2800,1000.0,put,0,1097.1,ICICIBANK
624684.1941418183,2177532.194141818,2024-03-06,2562084.194141818,1745532.1941418182,432000.0,2024-03-28,3.05,1200,1800.0,call,1200,1617.55,INFY
143278.9179405679,2955778.9179405677,2024-03-06,3580310.1679405677,2249528.9179405677,706250.0,2024-03-28,25.15,3125,1130.0,call,3125,1125.0,AXISBANK
3314338.1223998982,3314338.1223998982,2024-03-06,3308210.6223998982,2704438.1223998982,609900.0,2024-03-28,2.15,2850,1070.0,put,0,1193.7,BHARTIARTL
562643.5236130677,2456018.523613068,2024-03-06,2916256.023613068,1942268.5236130678,513750.0,2024-03-28,34.95,375,6850.0,call,375,6311.25,BAJFINANCE
3770324.83970057,3770324.83970057,2024-03-06,3746568.58970057,3087824.83970057,682500.0,2024-03-28,27.15,875,3900.0,put,0,4064.3,TCS
662478.4103018184,2351838.4103018185,2024-03-06,2756898.4103018185,1915038.4103018185,436800.0,2024-03-28,14.4,1200,1820.0,call,1200,1759.75,KOTAKBANK
503449.6847018185,3090609.6847018185,2024-03-06,3709499.6847018185,2442609.6847018185,648000.0,2024-03-28,31.0,900,3600.0,call,1000,3233.95,ADANIENT
2939663.267994455,2939663.267994455,2024-03-07,2931263.267994455,2383663.267994455,556000.0,2024-03-28,8.4,1000,2780.0,put,0,2957.85,RELIANCE
