ADANIENT,AXISBANK,BAJFINANCE,BHARTIARTL,ICICIBANK,INDUSINDBK,INFY,KOTAKBANK,RELIANCE,SBIN,TCS,date,nifty_bh,nifty_tr,universe_bh,wheel
3886465.2508618184,3633661.833315568,3363213.6413005684,3468769.0249323975,3103701.205471819,2254670.044339818,2830781.4416618184,2904793.6039418182,3013809.256894455,3771785.730789819,4140038.6044818196,2024-08-21,40842903.66461932,43190833.02301377,61710488.92248762,36371689.63799172
3870985.2508618184,3623411.833315568,3368276.1413005684,3469956.5249323975,3106956.205471819,2253120.044339818,2831421.4416618184,2905433.6039418182,3014109.256894455,3781910.730789819,4140519.8544818196,2024-08-22,40911002.10231254,43262854.571917586,61719747.177955434,36366100.88799172
3848645.2508618184,3614411.833315568,3367094.8913005684,3470787.7749323975,3108426.205471819,2259570.044339818,2831421.4416618184,2905593.6039418182,3014609.256894455,3779885.730789819,4140476.1044818196,2024-08-23,40930211.467908815,43286959.64749263,61552353.670206554,36340922.13799172
3842195.2508618184,3626036.833315568,3383407.3913005684,3471619.0249323975,3109056.205471819,2255820.044339818,2832301.4416618184,2905833.6039418182,3014759.256894455,3788660.730789819,4141044.8544818196,2024-08-26,41239292.63366173,43613858.30397534,61659563.42368038,36370734.63799172
3840610.2508618184,3653286.833315568,3412207.3913005684,3471856.5249323975,3109266.205471819,2254520.044339818,2832781.4416618184,2905753.6039418182,3014959.256894455,3791810.730789819,4141219.8544818196,2024-08-27,41251082.072632834,43626321.99071274,61800131.13195594,36428272.13799172
3801825.2508618184,3628161.833315568,3429176.1413005684,3472094.0249323975,3109266.205471819,2287170.044339818,2832861.4416618184,2905913.6039418182,3015209.256894455,3785960.730789819,4141482.3544818196,2024-08-28,41308133.064017475,43686655.162327476,61686281.02858135,36409120.88799172
3794110.2508618184,3639786.833315568,3467017.9975505685,3472331.5249323975,3109371.205471819,2289020.044339818,2833101.4416618184,2905993.6039418182,3015509.256894455,3803510.730789819,4141613.6044818196,2024-08-29,41472360.77332124,43860300.984525524,61799394.50556934,36471366.49424172
3793264.0366518185,3639320.107565568,3466936.0925255683,3472250.7700823974,3109319.364251819,2296777.5106898183,2833035.5860018185,2905937.4451418184,3015426.3786444548,3803425.021339819,4141537.3618568196,2024-08-30,41610783.626695246,44006716.99912955,62008161.50852738,36477229.67475172
3815614.0366518185,3670570.107565568,3472361.0925255683,3472630.7700823974,3109004.364251819,2319227.5106898183,2835555.5860018185,2906337.4451418184,3019476.3786444548,3808375.021339819,4140618.6118568196,2024-09-02,41681355.37326353,44081369.90131251,62392266.91310273,36569770.92475172
3811499.0366518185,3677820.107565568,3473286.0925255683,3473485.7700823974,3111944.364251819,2308877.5106898183,2835375.5860018185,2907377.4451418184,3020426.3786444548,3810625.021339819,4142587.3618568196,2024-09-03,41683251.57673441,44083355.16338472,62267214.49193058,36573304.67475172
3788739.0366518185,3649820.107565568,3473086.0925255683,3474625.7700823974,3110579.364251819,2306827.5106898183,2832075.5860018185,2908497.4451418184,3021476.3786444548,3806350.021339819,4137381.1118568196,2024-09-04,41549445.56659384,43941896.43040482,61877661.901094735,36509458.42475172
3792099.0366518185,3657445.107565568,3472586.0925255683,3471775.7700823974,3112049.364251819,2296277.5106898183,2835195.5860018185,2908257.4451418184,3014476.3786444548,3810625.021339819,4140181.1118568196,2024-09-05,41461065.99612515,43848436.40054366,61786215.08217589,36510968.42475172
3752694.0366518185,3609570.107565568,3472586.0925255683,3469115.7700823974,3104804.364251819,2283527.5106898183,2827335.5860018185,2905457.4451418184,3001176.3786444548,3764500.021339819,4133793.6118568196,2024-09-06,40978028.77282658,43337530.96832626,60913239.99987732,36324560.92475172
3741709.0366518185,3639320.107565568,3474761.0925255683,3472915.7700823974,3111419.364251819,2302377.5106898183,2830215.5860018185,2910337.4451418184,3005026.3786444548,3780250.021339819,4134887.3618568196,2024-09-09,41116946.287975594,43484463.85589582,61015934.563898966,36403219.67475172
3764094.0366518185,3677195.107565568,3474511.0925255683,3481275.7700823974,3113099.364251819,2310027.5106898183,2836635.5860018185,2911457.4451418184,3010826.3786444548,3780925.021339819,4145212.3618568196,2024-09-10,41289583.247454554,43667037.48386241,61428332.98724811,36505259.67475172
3715994.0366518185,3675945.107565568,3476311.0925255683,3483270.7700823974,3112784.364251819,2296127.5106898183,2836215.5860018185,2911777.4451418184,3002526.3786444548,3757975.021339819,4143637.3618568196,2024-09-11,41087349.02510408,43453181.29436737,60918274.078896046,36412564.67475172
3769324.0366518185,3715945.107565568,3479411.0925255683,3485930.7700823974,3114674.364251819,2317777.5106898183,2841135.5860018185,2912977.4451418184,3021576.3786444548,3794875.021339819,4148012.3618568196,2024-09-12,41863061.13195103,44273576.16181883,62107060.86592399,36601639.67475172
3746764.0366518185,3746320.107565568,3479836.0925255683,3486120.7700823974,3114989.364251819,2337377.5106898183,2841255.5860018185,2913057.4451418184,3022776.3786444548,3802300.021339819,4149281.1118568196,2024-09-13,41809637.66024981,44217072.54899427,61997164.23855163,36640078.42475172
3763224.0366518185,3768820.107565568,3477311.0925255683,3486405.7700823974,3115619.364251819,2344027.5106898183,2842095.5860018185,2913937.4451418184,3023826.3786444548,3799375.021339819,4150549.8618568196,2024-09-16,41854569.438146666,44264577.87337317,62093103.597863704,36685192.17475172
3754289.0366518185,3772195.107565568,3479261.0925255683,3487070.7700823974,3115934.364251819,2340127.5106898183,2842215.5860018185,2914337.4451418184,3024626.3786444548,3797350.021339819,4150418.6118568196,2024-09-17,41911950.204047985,44325228.21703496,62144512.629347116,36677825.92475172
3735209.0366518185,3785695.107565568,3481011.0925255683,3486690.7700823974,3115934.364251819,2352977.5106898183,2831355.5860018185,2914337.4451418184,3020226.3786444548,3805675.021339819,4114806.1118568196,2024-09-18,41844346.42812977,44253758.782435246,61938760.60560508,36643918.42475172
3722059.0366518185,3787945.107565568,3480811.0925255683,3487355.7700823974,3116354.364251819,2358827.5106898183,2836755.5860018185,2914097.4451418184,3025976.3786444548,3809950.021339819,4113974.8618568196,2024-09-19,41907415.80444371,44320482.38344221,61877813.59518007,36654107.17475172
3787544.0366518185,3800945.107565568,3482211.0925255683,3487545.7700823974,3116564.364251819,2355927.5106898183,2839755.5860018185,2914577.4451418184,3030226.3786444548,3801850.021339819,4114149.8618568196,2024-09-20,42525990.354095384,44974608.61556751,62774088.73073004,36731297.17475172
3823174.0366518185,3802320.107565568,3482411.0925255683,3487925.7700823974,3116774.364251819,2341077.5106898183,2840175.5860018185,2914817.4451418184,3031176.3786444548,3817825.021339819,4106449.8618568196,2024-09-23,42770188.38369265,45232857.1445353,63258501.91458908,36764127.17475172
3873484.0366518185,3799695.107565568,3482886.0925255683,3488210.7700823974,3117089.364251819,2324727.5106898183,2841915.5860018185,2914977.4451418184,3031626.3786444548,3819400.021339819,4120056.1118568196,2024-09-24,42772414.3616802,45235253.555557385,63554442.88918045,36814068.42475172
3885134.0366518185,3822695.107565568,3483236.0925255683,3488400.7700823974,3117299.364251819,2316227.5106898183,2843415.5860018185,2915137.4451418184,3032076.3786444548,3820300.021339819,4120581.1118568196,2024-09-25,42877529.98887011,45346451.72582709,63719531.37523198,36844503.42475172
3902954.0366518185,3817199.522565568,3483411.0925255683,3488400.7700823974,3117299.364251819,2329577.5106898183,2844975.5860018185,2915137.4451418184,3032176.3786444548,3820975.021339819,4145915.7074818197,2024-09-26,43226926.089286454,45715957.16062885,64102988.53098948,36898022.43537672
3910604.0366518185,3817081.917878068,3483279.8626880683,3488252.4380273973,3117204.418011819,2339500.8256898182,2844854.0972618186,2915037.402741818,3032131.898544455,3820883.7379648187,4159922.8047568193,2024-09-27,43165752.916443385,45651207.07458125,64030495.244629264,36928753.44021672
3916154.0366518185,3785206.917878068,3477354.8626880683,3476662.4380273973,3095154.418011819,2328250.8256898182,2836694.0972618186,2910717.402741818,3019431.898544455,3806033.7379648187,4134897.8047568197,2024-09-30,42558802.91850447,45009309.58693627,63376853.452813596,36786558.44021672
3966404.0366518185,3790988.167878068,3478404.8626880683,3476472.4380273973,3101034.418011819,2295650.8256898182,2849294.0972618186,2917117.402741818,3019531.898544455,3819083.7379648187,4152485.3047568193,2024-10-01,42535801.14596645,44985028.30466842,63800645.33952562,36866467.19021672
3896304.0366518185,3713488.167878068,3446136.1126880683,3459752.4380273973,3087384.418011819,2275450.8256898182,2844854.0972618186,2896877.402741818,2976781.898544455,3815258.7379648187,4112147.8047568197,2024-10-03,41634197.617379114,44031515.15436293,62527921.37083138,36524435.94021672
3890954.0366518185,3718956.917878068,3405692.3626880683,3421847.4380273973,3066384.418011819,2270750.8256898182,2853374.0972618186,2887837.402741818,2949431.898544455,3811883.7379648187,4129910.3047568197,2024-10-04,41245888.123995215,43620847.83612308,62230254.40436196,36407023.44021672
3798304.0366518185,3648019.417878068,3425042.3626880683,3449207.4380273973,3060714.418011819,2240050.8256898182,2854394.0972618186,2873837.402741818,2934331.898544455,3779258.7379648187,4145572.80475682,2024-10-07,40885032.35912445,43239207.633743815,61302682.71088651,36208733.44021672
3940944.3300018185,3650519.417878068,3406104.8626880683,3443317.4380273973,3059244.418011819,2248950.8256898182,2857754.0972618186,2882637.402741818,2962381.898544455,3798608.7379648187,4131004.0547568197,2024-10-08,41243497.25874933,43618286.96552105,62578965.9364149,36381467.48356672
3935884.3300018185,3698175.667878068,3433386.1126880683,3464977.4380273973,3073734.418011819,2231300.8256898182,2859854.0972618186,2885917.402741818,2929681.898544455,3817733.7379648187,4130172.8047568197,2024-10-09,41192052.43414815,43563874.33878439,62728658.066684894,36460818.73356672
3951789.3300018185,3725831.917878068,3437473.6126880683,3468587.4380273973,3071844.418011819,2246200.8256898182,2851634.0972618186,2913837.402741818,2932581.898544455,3820208.7379648187,4117441.5547568193,2024-10-10,41219258.83177377,43592666.51238792,62925448.183883235,36537431.23356672
3919874.3300018185,3697081.917878068,3434792.3626880683,3480462.4380273973,3049794.418011819,2237800.8256898182,2859434.0972618186,2921197.402741818,2934531.898544455,3822908.7379648187,4056672.8047568197,2024-10-11,41162867.389422484,43533026.42043152,62543427.02696107,36414551.23356672
3885034.3300018185,3692550.667878068,3418742.3626880683,3489582.4380273973,3066699.418011819,2260700.8256898182,2865674.0972618186,2926157.402741818,2939581.898544455,3828758.7379648187,4047222.8047568193,2024-10-14,41432787.83132034,43818493.0098805,62402112.28475006,36420704.98356672
3890749.3300018185,3659269.417878068,3366354.8626880683,3504212.4380273973,3091794.418011819,2251350.8256898182,2865014.0972618186,2926557.402741818,2894231.898544455,3829883.7379648187,4030291.5547568197,2024-10-15,41316377.42693433,43695371.52006466,62363782.82858414,36309709.98356672
3871814.3300018185,3658800.667878068,3347454.8626880683,3510862.4380273973,3082449.418011819,2236900.8256898182,2862014.0972618186,2925997.402741818,2914081.898544455,3831908.7379648187,4011566.5547568197,2024-10-16,41174491.94113525,43545360.88892753,62084214.04564661,36253851.23356672
3800159.3300018185,3601613.167878068,3321504.8626880683,3496612.4380273973,3066384.418011819,2238200.8256898182,2864954.0972618186,2924237.402741818,2915781.898544455,3833708.7379648187,4023510.3047568197,2024-10-17,40809349.107547715,43159186.30098688,61423262.57031512,36086667.48356672
3789489.3300018185,3772394.417878068,3327392.3626880683,3499557.4380273973,3100404.418011819,2238050.8256898182,2864414.0972618186,2923677.402741818,2919831.898544455,3835508.7379648187,4044772.8047568197,2024-10-18,40981161.63073499,43344790.684069626,61518113.05313869,36315493.73356672
3726759.3300018185,3761300.667878068,3278173.6126880683,3481887.4380273973,3091899.418011819,2199400.8256898182,2859434.0972618186,2889037.402741818,2932331.898544455,3835508.7379648187,4007760.3047568197,2024-10-21,40860876.375778064,43217569.45186797,60611929.70036408,36063493.73356672
3612099.3300018185,3733644.417878068,3240411.1126880683,3483787.4380273973,3102924.418011819,2165500.8256898182,2860754.0972618186,2868477.402741818,2887931.898544455,3827183.7379648187,3951585.3047568197,2024-10-22,40351374.747516386,42683674.919796586,59320751.26998242,35734299.98356672
3624974.3300018185,3693488.167878068,3361311.1126880683,3481317.4380273973,3089064.418011819,2165650.8256898182,2866634.0972618186,2877597.402741818,2882431.898544455,3827858.7379648187,3996166.5547568197,2024-10-23,40291026.010965005,42619817.614325844,59488499.58894703,35866494.98356672
3618769.3300018185,3705206.917878068,3376911.1126880683,3479512.4380273973,3089799.418011819,2171300.8256898182,2865794.0972618186,2874637.402741818,2885031.898544455,3833258.7379648187,3980372.8047568197,2024-10-24,40231501.7107053,42556876.583657645,59476536.326475814,35880594.98356672
3482244.3300018185,3764425.667878068,3331948.6126880683,3461652.4380273973,3077934.418011819,1933150.825689818,2866154.0972618186,2878557.402741818,2856581.898544455,3827408.7379648187,3989166.5547568197,2024-10-25,39871058.16398038,42175565.300438285,57924402.07363763,35469224.98356672
3587669.3300018185,3718800.667878068,3332492.3626880683,3455002.4380273973,3134424.418011819,1946550.8256898182,2868434.0972618186,2856237.402741818,2867931.898544455,3835058.7379648187,4018610.3047568197,2024-10-28,40132157.13755719,42451751.67073313,58943849.01545679,35621212.48356672
3637709.3300018185,3757863.167878068,3366879.8626880683,3437712.4380273973,3136734.418011819,1929850.8256898182,2869874.0972618186,2870077.402741818,2877431.898544455,3838433.7379648187,4005135.3047568197,2024-10-29,40342718.16645369,42703844.71256577,59677340.95945805,35727702.48356672
3758589.3300018185,3724425.667878068,3343967.3626880683,3430397.4380273973,3137049.418011819,1948000.8256898182,2863754.0972618186,2834397.402741818,2882731.898544455,3839558.7379648187,4013316.5547568197,2024-10-30,40134960.22094893,42483938.75995128,60334961.638056956,35776188.73356672
3736719.3300018185,3682034.525690568,3319440.816438068,3392096.232827397,3137364.418011819,1947400.8256898182,2818945.5012618187,2823380.4747418184,2859156.544544455,3840008.7379648187,3911729.0547568197,2024-10-31,39911537.98590214,42255704.10432376,59717526.28773473,35468276.46192922
3734237.5492018186,3713112.927565568,3332037.358775568,3399284.635917397,3137250.815581819,1954273.8987898182,2823162.2905018185,2844545.1305818185,2872275.4087444553,3839806.3660148187,3925435.6759818196,2024-11-01,40074776.37165588,42428515.88150922,59859563.60418396,35575422.05765672
3687762.5492018186,3638581.677565568,3309087.358775568,3362804.635917397,3135465.815581819,1956373.8987898182,2831082.2905018185,2827025.1305818185,2805275.4087444553,3850831.3660148187,3912485.6759818196,2024-11-04,39565274.7433942,41889111.95350963,59127045.840752035,35316775.80765672
3705867.5492018186,3732487.927565568,3340174.858775568,3342759.635917397,3144390.815581819,1982673.8987898182,2823642.2905018185,2866305.1305818185,2812875.4087444553,3863656.3660148187,3918829.4259818196,2024-11-05,39924646.52293994,42269589.19171641,59579240.51064296,35533663.30765672
3828962.5492018186,3719050.427565568,3367624.858775568,3381139.635917397,3150480.815581819,1969823.8987898182,2897142.2905018185,2869105.1305818185,2852875.4087444553,3872881.3660148187,4054935.675981819,2024-11-06,40371078.77488767,42752266.31174723,61092354.79894366,35964022.05765672
3759247.5492018186,3706081.6775655686,3334324.858775568,3341144.635917397,3144810.815581819,1949373.8987898182,2880162.2905018185,2853505.1305818185,2816075.4087444553,3873106.3660148187,4064123.175981819,2024-11-07,39901644.750401914,42257583.6423803,60159280.05601312,35721955.80765672
3720947.5492018186,3711081.677565568,3333368.608775568,3331739.635917397,3136095.815581819,1946373.8987898182,2906022.2905018185,2851585.1305818185,2773975.4087444553,3874456.3660148187,4065435.6759818196,2024-11-08,39817304.91776248,42168270.34335636,59645042.92952922,35651082.05765672
3697972.5492018186,3741706.677565568,3292362.358775568,3315589.635917397,3145230.815581819,1953123.8987898182,2931342.2905018185,2856545.1305818185,2752775.4087444553,3879406.3660148187,4106166.9259818196,2024-11-11,39805927.69693722,42156182.56423028,59538795.417778,35672222.05765672
3665312.5492018186,3705144.1775655686,3240743.608775568,3306564.635917397,3144705.815581819,1951973.8987898182,2935962.2905018185,2824385.1305818185,2755975.4087444553,3873106.3660148187,4107523.175981819,2024-11-12,39380765.901314974,41705903.98144896,59045479.36008916,35511397.05765672
3612777.5492018186,3649362.9275655686,3214774.858775568,3297254.635917397,3139350.815581819,1928773.8987898182,2935482.2905018185,2773905.1305818185,2711775.4087444553,3863431.3660148187,4072435.67598182,2024-11-13,38845871.63526938,41139481.69388669,58191563.83844665,35199324.55765672
3622967.5492018186,3656237.927565568,3208831.108775568,3298109.635917397,3141660.815581819,1909723.8987898182,2936502.2905018185,2806305.1305818185,2743175.4087444553,3863431.3660148187,4071779.425981819,2024-11-14,38802423.84269755,41101362.312677614,58296487.28259407,35258724.55765672
3615272.5492018186,3613112.927565568,3216293.608775568,3273219.635917397,3143130.815581819,1897173.8987898182,2897382.2905018185,2830945.1305818185,2730075.4087444553,3871756.3660148187,3966691.9259818196,2024-11-18,38672327.795869574,40963603.920246504,57953684.31198251,35055054.55765672
3618072.5492018186,3637644.177565568,3226681.108775568,3251654.635917397,3138300.815581819,1892773.8987898182,2910642.2905018185,2839585.1305818185,2692075.4087444553,3862306.3660148187,3984629.4259818196,2024-11-19,38779009.852013685,41077304.22555397,57883890.41991379,35054365.80765672
2979637.5492018186,3653737.9275655686,3178306.108775568,3251274.635917397,3144600.815581819,1874023.8987898182,2921622.2905018185,2854145.1305818185,2654975.4087444553,3829906.3660148187,4014029.4259818196,2024-11-21,38501009.93445732,40782827.60054648,52707532.76155995,34356259.55765672
3024572.5492018186,3664362.9275655686,3259981.108775568,3334969.635917397,3153525.815581819,1890773.8987898182,2961342.2905018185,2891905.1305818185,2739975.4087444553,3872881.3660148187,4149348.17598182,2024-11-22,39420009.068799205,41756299.09558979,54070858.067912124,34943638.30765672
3054072.5492018186,3706550.4275655686,3260806.108775568,3352924.635917397,3159090.815581819,1896073.8987898182,2954082.2905018185,2936705.1305818185,2782975.4087444553,3882781.3660148187,4188198.1759818206,2024-11-25,39938826.82715693,42305876.02332037,54748436.0036869,35174260.80765672
2947072.5492018186,3672487.927565568,3235774.858775568,3350264.635917397,3159510.815581819,1902173.8987898182,2961882.2905018185,2927265.1305818185,2800475.4087444553,3884581.3660148187,4210816.92598182,2024-11-26,39893647.71837256,42258018.28555587,53971746.54929283,35052305.80765672
3194372.5492018186,3688425.4275655686,3268606.108775568,3351594.635917397,3159720.815581819,1894523.8987898182,2962662.2905018185,2928305.1305818185,2795775.4087444553,3885256.3660148187,4206223.17598182,2024-11-27,40026217.0740756,42398443.272604674,55881244.5262952,35335465.80765672
3233717.5492018186,3635144.177565568,3195518.608775568,3319104.635917397,3160245.815581819,1886223.8987898182,2958462.2905018185,2891665.1305818185,2751275.4087444553,3885481.3660148187,4166585.675981819,2024-11-28,39431386.28962447,41768351.6333773,55651512.67096233,35083424.55765672
3259767.5492018186,3646935.0328780683,3220418.271600568,3445765.484177397,3160184.406341819,1888473.8987898182,2959820.4501818186,2901266.7345818183,2794038.109744455,3885339.7589148185,4189197.9473693203,2024-11-29,39789109.19658683,42147254.75846174,56278530.21473473,35351207.643781714
3253667.5492018186,3651622.532878068,3248337.021600568,3474170.484177397,3161864.406341819,1883573.8987898182,2984600.4501818186,2886866.7345818183,2827038.109744455,3887814.7589148185,4195410.447369319,2024-12-02,40028113.27754648,42400487.270241156,56404722.24783827,35454966.393781714
3310817.5492018186,3718028.7828780683,3257824.521600568,3444435.484177397,3163754.406341819,1890973.8987898182,3000200.4501818186,2881586.7345818183,2855638.109744455,3898614.7589148185,4218772.947369319,2024-12-03,40326724.10239499,42716766.53670444,57052797.1218684,35640647.643781714
3291367.5492018186,3715216.2828780683,3281749.521600568,3386295.484177397,3164804.406341819,1891473.8987898182,2996960.4501818186,2892866.7345818183,2827638.109744455,3900864.7589148185,4255129.197369319,2024-12-04,40343707.49000371,42734716.125144355,56865662.15839014,35604366.393781714
3319167.5492018186,3730528.7828780687,3321218.271600568,3440065.484177397,3166064.406341819,1890823.8987898182,3037400.4501818186,2917826.7345818183,2853238.109744455,3902214.7589148185,4320054.197369319,2024-12-05,40741003.33896698,43155579.9373409,57609184.4064246,35898602.643781714
3303017.5492018186,3773966.2828780683,3321593.271600568,3411945.484177397,3166589.406341819,1882973.8987898182,3030260.4501818186,2921826.7345818183,2833138.109744455,3904464.7589148185,4315241.697369319,2024-12-06,40690547.83791582,43102130.57385821,57342957.78823796,35865017.643781714
3292467.5492018186,3727091.2828780683,3328418.271600568,3422490.484177397,3166274.406341819,1875223.8987898182,3029120.4501818186,2935506.7345818183,2800938.109744455,3903564.7589148185,4320054.197369319,2024-12-09,40593594.1300136,42999472.55463289,57142905.3688747,35801150.143781714
3263817.5492018186,3703653.7828780687,3352962.021600568,3382685.484177397,3166799.406341819,1876923.8987898182,3050720.4501818186,2948386.7345818183,2780838.109744455,3906489.7589148185,4308766.697369319,2024-12-10,40578836.72039243,42983837.1474251,56941791.52317539,35742043.893781714
3253867.5492018186,3686466.2828780683,3411574.521600568,3395985.484177397,3167639.406341819,1877473.8987898182,3067400.4501818186,2949506.7345818183,2768038.109744455,3907389.7589148185,4310647.947369319,2024-12-11,40631188.424914464,43039236.53164144,56953667.31942424,35795990.143781714
3300717.5492018186,3683497.5328780687,3417780.771600568,3438925.484177397,3167954.406341819,1890573.8987898182,3075440.4501818186,2913586.7345818183,2737438.109744455,3906714.7589148185,4330729.197369319,2024-12-12,40477678.38740262,42876668.23686409,57372036.30462257,35863358.893781714
3324167.5492018186,3692247.5328780687,3437205.771600568,3533355.484177397,3168374.406341819,1879273.8987898182,3081800.4501818186,2967026.7345818183,2757238.109744455,3909639.7589148185,4341579.197369319,2024-12-13,40839770.806710914,43260234.96575129,58044493.45807038,36091908.893781714
3309017.5492018186,3701466.2828780687,3445849.521600568,3516445.484177397,3168059.406341819,1891973.8987898182,3072800.4501818186,2965106.7345818183,2748438.109744455,3910314.7589148185,4308110.447369319,2024-12-16,40674801.10474463,43085449.67360648,57784541.07821508,36037582.643781714
3284217.5492018186,3657403.7828780683,3428599.521600568,3447665.484177397,3168059.406341819,1868273.8987898182,3072140.4501818186,2938066.7345818183,2702738.109744455,3909189.7589148185,4244366.697369319,2024-12-17,40126963.188919574,42505201.034215815,57055228.37442139,35720721.393781714
3254017.5492018186,3615216.2828780683,3404524.521600568,3426670.484177397,3167849.406341819,1857823.8987898182,3079100.4501818186,2933586.7345818183,2718438.109744455,3907614.7589148185,4262960.44736932,2024-12-18,39900820.31411023,42265618.66757198,56570173.949565545,35627802.643781714
3215967.5492018186,3574435.0328780687,3350074.521600568,3425340.484177397,3166589.406341819,1857023.8987898182,3057620.4501818186,2906626.7345818183,2673338.109744455,3906714.7589148185,4201972.947369319,2024-12-19,39493301.455130056,41833947.51155035,55813218.93366274,35335703.893781714
3141567.5492018186,3459903.782878068,3325118.271600568,3385820.484177397,3167219.406341819,1822073.8987898182,3045980.4501818186,2878546.7345818183,2623338.109744455,3897489.7589148185,4116879.19736932,2024-12-20,38892782.06026629,41197817.85631636,54629033.79580414,34863937.643781714
3135567.5492018186,3483341.2828780687,3332749.521600568,3404060.484177397,3169109.406341819,1838323.8987898182,3052520.4501818186,2882706.7345818183,2657438.109744455,3911889.7589148185,4107735.44736932,2024-12-23,39166412.46547673,41487701.3601982,54784491.44334522,34975442.643781714
3169067.5492018186,3482716.2828780687,3310999.521600568,3399215.484177397,3169529.406341819,1827923.8987898182,3035960.4501818186,2889026.7345818183,2658338.109744455,3912114.7589148185,4126854.19736932,2024-12-24,39123871.55282576,41442604.19395423,54933104.062535755,34981746.393781714
3196867.5492018186,3476153.7828780683,3313999.521600568,3429140.484177397,3169844.406341819,1824573.8987898182,3034160.4501818186,2895346.7345818183,2646238.109744455,3915489.7589148185,4118147.9473693203,2024-12-26,39161053.62958077,41481992.26335148,55181405.90001735,35019962.643781714
3206567.5492018186,3478452.528190568,3348412.7349630683,3429699.337917397,3169779.2983718193,1846023.8987898182,3045282.8755818186,2906630.5304218186,2655208.247344455,3915339.3453148184,4114322.37594432,2024-12-27,39265262.37684983,41592415.12417286,55327132.387358904,35115718.72204172
3388967.5492018186,3455796.278190568,3342037.7349630683,3407374.337917397,3166629.2983718193,1856123.8987898182,3034062.8755818186,2877830.5304218186,2634708.247344455,3900939.3453148184,4112178.6259443196,2024-12-30,38987427.3465518,41298079.46451961,56510027.74194887,35176648.72204172
3325267.5492018186,3440327.528190568,3320962.7349630683,3410034.337917397,3161169.2983718193,1852773.8987898182,3006042.8755818186,2934150.5304218186,2644208.247344455,3909489.3453148184,4059678.6259443196,2024-12-31,38987262.459293455,41297879.763601094,55902051.869272634,35064104.97204172
3351467.5492018186,3462202.528190568,3358087.7349630683,3425234.337917397,3161904.2983718193,1862023.8987898182,3009762.8755818186,2939590.5304218186,2655908.247344455,3908139.3453148184,4073941.1259443196,2025-01-01,39149016.85972217,41469223.151679896,56255151.02601283,35208262.47204172
3394317.5492018186,3507827.5281905676,3470118.9849630683,3447844.337917397,3163794.2983718193,1883973.8987898182,3083862.8755818186,2989750.5304218186,2696808.247344455,3917589.3453148184,4125566.1259443196,2025-01-02,39884001.81375984,42247821.79159917,57299221.9641255,35681453.72204172
3361217.5492018186,3502202.5281905686,3476700.2349630683,3430744.337917397,3151089.2983718193,1890523.8987898182,3066642.8755818186,2991670.5304218186,2715408.247344455,3907914.3453148184,4063178.625944319,2025-01-03,39580774.145677894,41926573.496398926,56799603.988107935,35557292.47204172
3271067.5492018186,3436108.7781905686,3463350.2349630683,3413169.337917397,3147309.2983718193,1862673.8987898182,3062802.8755818186,2927110.5304218186,2649408.247344455,3878664.3453148184,4058322.3759443196,2025-01-06,38939857.37252154,41247684.35037879,55670988.87511429,35169987.47204172
3317167.5492018186,3451108.778190568,3468300.2349630683,3419154.337917397,3158334.2983718193,1876223.8987898182,3057762.8755818186,2916070.5304218186,2694908.247344455,3889914.3453148184,4004378.6259443196,2025-01-07,39091306.319304176,41408149.911955394,56116462.72451387,35253323.72204172
3311867.5492018186,3471421.278190568,3470268.9849630683,3434354.337917397,3154029.2983718193,1873673.8987898182,3059502.8755818186,2914150.5304218186,2743408.247344455,3882489.3453148184,4071403.625944319,2025-01-08,39060060.18384929,41375011.30659612,56153115.586611405,35386569.97204172
3274517.5492018186,3433921.278190568,3457125.2349630683,3448129.337917397,3153294.2983718193,1873523.8987898182,3046782.8755818186,2939030.5304218186,2722408.247344455,3859539.3453148184,4016366.1259443196,2025-01-09,38792200.83268066,41091295.0369623,55649624.245230705,35224638.72204172
3171017.5492018186,3366265.028190568,3460406.4849630683,3462379.337917397,3142164.2983718193,1830223.8987898182,3091542.8755818186,2897110.5304218186,2696708.247344455,3807339.3453148184,4207159.875944319,2025-01-10,38635557.9372604,40925367.06790889,54845700.61947851,35132317.47204172
3021767.5492018186,3392202.528190568,3428268.9849630683,3431029.337917397,3129354.2983718193,1834323.8987898182,3087102.8755818186,2874710.5304218186,2692808.247344455,3751764.3453148184,4227066.12594432,2025-01-13,38065790.016076505,40321812.15661721,53398651.504720315,34870398.72204172
3177167.5492018186,3399077.5281905686,3467812.7349630683,3437394.337917397,3141954.2983718193,1854723.8987898182,3065202.8755818186,2887190.5304218186,2690608.247344455,3822189.3453148184,4183666.12594432,2025-01-14,38214353.435838245,40479223.46885195,54799365.81592545,35126987.47204172
3184767.5492018186,3322202.528190568,3434981.4849630683,3451074.337917397,3138069.2983718193,1855073.8987898182,3072402.8755818186,2942390.5304218186,2717208.247344455,3840189.3453148184,4198934.87594432,2025-01-15,38275609.05231048,40544055.78468952,54896920.71678734,35157294.97204172
3224467.5492018186,3356421.278190568,3457518.9849630683,3487364.337917397,3147834.2983718193,1867973.8987898182,3051942.8755818186,2961750.5304218186,2745308.247344455,3875289.3453148184,4163278.6259443196,2025-01-16,38438187.889030874,40716280.20623232,55454845.481891125,35339149.97204172
