date,NIFTY,RELIANCE,SBIN,INDUSINDBK,ICICIBANK,INFY,AXISBANK,BHARTIARTL,BAJFINANCE,TCS,KOTAKBANK,ADANIENT
2026-04-24,23897.95,1327.80,1101.10,847.95,1326.20,1154.60,1365.90,1814.50,921.55,2396.90,370.85,2287.60
2026-04-27,24092.7,1365.80,1111.85,900.15,1314.10,1170.30,1324.20,1820.10,921.80,2447.60,376.80,2321.80
2026-04-28,23995.7,1388.90,1091.30,885.55,1292.00,1152.10,1289.00,1843.80,923.65,2444.70,377.95,2412.40
2026-04-29,24177.65,1425.40,1086.90,913.75,1281.00,1167.50,1296.40,1888.10,930.00,2474.70,382.00,2425.90
2026-04-30,23997.55,1430.80,1068.45,916.05,1263.40,1181.80,1268.30,1886.80,937.00,2473.90,383.30,2408.40
2026-05-04,24119.3,1463.10,1068.40,913.90,1270.80,1168.40,1275.10,1827.10,950.20,2431.30,371.65,2485.70
2026-05-05,24032.8,1463.60,1059.90,910.70,1251.30,1178.10,1259.70,1806.10,958.60,2427.30,371.35,2462.00
2026-05-06,24330.95,1437.90,1096.00,946.75,1279.50,1167.20,1294.20,1833.70,980.75,2435.40,376.60,2540.30
2026-05-07,24326.65,1436.20,1092.00,946.95,1279.00,1162.70,1292.70,1826.60,972.75,2401.40,379.40,2513.70
2026-05-08,24176.15,1435.20,1019.30,950.75,1264.80,1179.20,1268.30,1834.50,955.35,2394.40,380.80,2505.90
2026-05-11,23815.85,1388.20,973.60,922.30,1266.40,1177.00,1272.30,1759.80,936.05,2392.90,381.05,2500.20
2026-05-12,23379.55,1364.00,974.60,892.85,1240.30,1140.30,1260.10,1756.80,904.20,2300.30,376.00,2405.20
2026-05-13,23412.6,1358.80,970.10,892.50,1235.60,1123.10,1255.70,1789.20,896.15,2272.80,377.65,2498.00
2026-05-14,23689.6,1361.80,979.90,907.90,1246.00,1095.00,1254.60,1883.50,912.15,2246.00,383.20,2712.90
2026-05-15,23643.5,1336.40,963.20,886.40,1244.50,1119.00,1244.80,1905.40,910.45,2264.00,387.05,2716.00
2026-05-18,23649.95,1335.90,939.40,892.15,1251.10,1142.50,1237.90,1938.10,921.10,2283.20,391.80,2689.80
2026-05-19,23618.0,1322.70,948.80,895.25,1240.80,1196.90,1238.30,1913.50,923.55,2327.10,381.95,2725.00
2026-05-20,23659.0,1359.70,950.90,897.15,1237.30,1193.70,1249.80,1904.90,923.10,2327.40,383.20,2704.80
2026-05-21,23654.7,1349.60,950.90,899.95,1242.80,1181.20,1253.30,1885.30,907.65,2327.20,380.85,2697.60
2026-05-22,23719.3,1354.50,949.20,910.15,1264.30,1174.50,1285.40,1871.40,916.55,2317.30,384.15,2717.30
2026-05-25,24031.7,1367.00,969.60,926.10,1291.80,1168.50,1311.20,1874.80,941.90,2308.20,392.85,2849.70
2026-05-26,23913.7,1356.30,968.50,932.30,1279.10,1167.70,1299.30,1846.90,930.20,2276.20,388.65,2969.30
2026-05-27,23907.15,1350.50,967.80,932.30,1272.70,1159.90,1304.10,1852.20,931.15,2284.20,388.70,2973.10
2026-05-29,23547.75,1321.20,964.40,914.35,1256.40,1160.90,1286.60,1829.00,908.25,2258.90,384.20,2937.40
2026-06-01,23382.6,1320.00,954.10,901.15,1239.70,1202.50,1275.90,1810.60,889.05,2297.40,377.40,2909.40
2026-06-02,23483.55,1314.60,956.65,912.50,1226.60,1270.80,1251.10,1814.20,882.00,2446.90,379.05,2968.10
2026-06-03,23405.6,1313.20,970.45,899.95,1242.00,1222.60,1255.20,1824.10,876.80,2241.70,381.00,2925.60
2026-06-04,23416.55,1303.70,979.25,903.20,1251.70,1201.30,1253.30,1818.90,874.40,2241.00,381.50,2972.80
2026-06-05,23366.7,1291.00,977.70,904.80,1262.10,1197.50,1272.30,1798.20,889.40,2198.90,377.45,3048.20
2026-06-08,23123.0,1263.30,981.95,895.05,1250.20,1187.60,1268.10,1813.30,871.10,2151.40,377.10,2970.00
2026-06-09,23242.1,1269.20,1002.70,922.80,1275.00,1180.30,1292.40,1799.00,886.90,2151.00,381.70,2979.90
2026-06-10,23214.95,1258.80,1003.25,883.95,1293.30,1145.30,1314.50,1775.20,884.10,2153.90,388.10,2931.10
2026-06-11,23161.6,1263.00,1000.70,888.95,1317.00,1114.60,1317.30,1782.60,870.55,2135.60,393.35,2908.80
2026-06-12,23622.9,1293.00,1017.15,917.35,1340.80,1116.40,1356.30,1822.50,918.30,2161.40,403.30,2921.60
2026-06-15,23853.9,1307.00,1020.85,933.20,1327.60,1134.90,1368.30,1841.20,942.30,2162.00,405.75,2942.50
2026-06-16,23989.15,1328.80,1015.30,926.00,1334.30,1143.60,1365.70,1853.00,959.65,2199.00,407.85,2943.60
2026-06-17,24085.7,1332.70,1026.50,936.20,1336.80,1157.70,1350.90,1875.70,958.40,2223.00,404.50,2951.90
2026-06-18,24168.0,1328.10,1042.70,938.75,1342.30,1127.50,1360.10,1874.80,958.85,2203.30,402.95,3013.40
2026-06-19,24013.1,1309.50,1035.10,947.45,1346.50,1051.40,1357.90,1910.80,961.80,2125.00,399.25,3038.40
2026-06-22,24102.9,1326.50,1040.75,921.05,1352.40,1065.40,1358.60,1916.60,968.30,2127.80,402.15,3059.60
2026-06-23,23824.1,1309.50,1024.20,905.45,1338.30,1029.30,1363.50,1901.60,962.40,2059.60,401.65,2962.90
2026-06-24,24021.65,1313.60,1034.60,927.60,1373.60,1056.60,1384.50,1877.30,990.95,2109.00,405.95,3069.70
2026-06-25,24056.0,1318.10,1045.40,918.95,1387.50,1041.20,1377.20,1850.70,980.40,2094.70,409.00,3038.00
2026-06-29,23946.25,1301.00,1036.10,915.40,1387.60,1036.70,1356.80,1841.10,982.05,2097.90,395.50,2962.50
2026-06-30,23865.75,1293.90,1026.90,924.20,1375.20,1000.40,1345.70,1852.00,1004.75,2031.50,392.25,3036.00
